school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Bacon County Primary School,Bacon County,519,76.11,24,14,56,5,9.8,10,0.0192678227360308,2026,20.9299111549852,10.3998025666338,64.9017769002962,4.03993089832182,2.97285291214215,65.448543928924,Bacon County Primary School_Bacon County,2015,E
Bacon County Middle School,Bacon County,460,61.96,19,10,68,2,1.3,144,0.31304347826087,2026,20.9299111549852,10.3998025666338,64.9017769002962,4.03993089832182,2.97285291214215,65.448543928924,Bacon County Middle School_Bacon County,2015,M
Bacon County High School,Bacon County,560,55.71,17,6,74,1,0.9,96,0.171428571428571,2026,20.9299111549852,10.3998025666338,64.9017769002962,4.03993089832182,2.97285291214215,65.448543928924,Bacon County High School_Bacon County,2015,H
Bacon County Elementary School,Bacon County,487,68.58,24,12,61,4,4.1,1,0.00205338809034908,2026,20.9299111549852,10.3998025666338,64.9017769002962,4.03993089832182,2.97285291214215,65.448543928924,Bacon County Elementary School_Bacon County,2015,E
Baker County K12 School,Baker County,314,77.16,68,10,4,1,0,6,0.0191082802547771,314,68,10,4,0,1,77.16,Baker County K12 School_Baker County,2015,K12
Oak Hill MS,Baldwin County,1125,89.16,69,2,25,0,0.2,1037,0.921777777777778,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Oak Hill MS_Baldwin County,2015,M
Eagle Ridge Elementary School,Baldwin County,800,94.25,80,0,16,0,0,311,0.38875,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Eagle Ridge Elementary School_Baldwin County,2015,
Baldwin High School,Baldwin County,1278,82.79,68,3,26,0,0.3,582,0.455399061032864,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Baldwin High School_Baldwin County,2015,H
Midway Elementary School,Baldwin County,566,93.11,64,1,30,0,0,103,0.181978798586572,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Midway Elementary School_Baldwin County,2015,E
Blandy Hills Elementary School,Baldwin County,778,89.72,60,3,32,0,2.7,130,0.167095115681234,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Blandy Hills Elementary School_Baldwin County,2015,
Creekside Elementary School,Baldwin County,934,86.19,47,5,43,0,1.3,82,0.0877944325481799,5481,64.829593139938,2.49115124977194,28.4968071519796,0.715781791643861,0,88.398923554096,Creekside Elementary School_Baldwin County,2015,
Banks County Middle School,Banks County,689,66.62,2,7,88,0,0.9,2,0.00290275761973875,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,Banks County Middle School_Banks County,2015,M
Banks County Elementary School,Banks County,616,70.78,2,8,87,0,2.8,6,0.00974025974025974,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,Banks County Elementary School_Banks County,2015,E
Banks County High School,Banks County,892,58.18,2,8,86,0,1.1,32,0.0358744394618834,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,Banks County High School_Banks County,2015,H
Banks County Primary School,Banks County,619,73.02,1,8,87,0,7.6,0,0,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,Banks County Primary School_Banks County,2015,E
Apalachee High School,Barrow County,1648,56.43,13,15,64,0,2.1,294,0.178398058252427,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Apalachee High School_Barrow County,2015,H
County Line Elementary School,Barrow County,871,67.62,11,20,60,0,14.5,12,0.0137772675086108,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,County Line Elementary School_Barrow County,2015,E
Haymon-Morris Middle School,Barrow County,715,58.32,13,16,63,0,3.2,48,0.0671328671328671,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Haymon-Morris Middle School_Barrow County,2015,M
Snodon Preparatory School,Barrow County,365,74.75,18,6,69,1,1,70,0.191780821917808,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Snodon Preparatory School_Barrow County,2015,
Bear Creek Middle School,Barrow County,761,62.42,18,14,57,1,2.4,91,0.11957950065703,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Bear Creek Middle School_Barrow County,2015,M
Kennedy Elementary School,Barrow County,754,72.55,18,17,56,0,10.3,31,0.0411140583554377,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Kennedy Elementary School_Barrow County,2015,E
Bramlett Elementary School,Barrow County,687,44.4,5,12,69,0,11.2,12,0.0174672489082969,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Bramlett Elementary School_Barrow County,2015,E
Westside Middle School,Barrow County,678,65.49,12,18,60,0,2.7,131,0.193215339233038,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Westside Middle School_Barrow County,2015,M
Bethlehem Elementary School,Barrow County,804,60.57,12,17,64,0,10.8,14,0.0174129353233831,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Bethlehem Elementary School_Barrow County,2015,E
Russell Middle School,Barrow County,773,57.05,9,15,63,0,4.1,86,0.111254851228978,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Russell Middle School_Barrow County,2015,M
Yargo Elementary School,Barrow County,764,50.39,13,14,64,0,10.2,30,0.0392670157068063,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Yargo Elementary School_Barrow County,2015,E
Auburn Elementary School,Barrow County,733,65.08,6,14,68,0,11.2,27,0.0368349249658936,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Auburn Elementary School_Barrow County,2015,E
Winder-Barrow High School,Barrow County,1788,51.62,14,13,62,0,1.7,133,0.0743847874720358,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Winder-Barrow High School_Barrow County,2015,H
Holsenbeck Elementary School,Barrow County,928,63.69,14,13,62,0,8,100,0.107758620689655,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Holsenbeck Elementary School_Barrow County,2015,E
Statham Elementary School,Barrow County,889,59.28,14,17,62,0,11.2,14,0.015748031496063,13158,12.7007143942848,14.921112631099,62.6273749810002,6.54629882960936,0.0855753153974768,59.3620519835841,Statham Elementary School_Barrow County,2015,E
Woodland Middle School at Euharlee,Bartow County,841,54.7,8,10,78,0,0.2,117,0.139120095124851,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Woodland Middle School at Euharlee_Bartow County,2015,M
Clear Creek Elementary School,Bartow County,533,60.6,3,7,87,0,2.8,0,0,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Clear Creek Elementary School_Bartow County,2015,E
Adairsville High School,Bartow County,983,48.32,5,5,88,0,1,110,0.111902339776195,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Adairsville High School_Bartow County,2015,H
Pine Log Elementary,Bartow County,365,61.37,2,6,90,0,2.7,11,0.0301369863013699,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Pine Log Elementary_Bartow County,2015,E
Euharlee Elementary School,Bartow County,536,57.09,7,5,83,0,2.4,12,0.0223880597014925,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Euharlee Elementary School_Bartow County,2015,E
Cass High School,Bartow County,891,55.36,15,12,68,0,1.3,145,0.162738496071829,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Cass High School_Bartow County,2015,H
Cloverleaf Elementary,Bartow County,703,66.43,13,17,62,0,9.7,27,0.0384068278805121,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Cloverleaf Elementary_Bartow County,2015,E
White Elementary School,Bartow County,526,62.17,11,12,70,0,8.2,51,0.096958174904943,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,White Elementary School_Bartow County,2015,E
Adairsville Elementary School,Bartow County,653,57.12,8,5,81,0,4.3,10,0.0153139356814701,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Adairsville Elementary School_Bartow County,2015,E
Mission Road Elementary School,Bartow County,477,59.33,9,9,77,0,4,0,0,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Mission Road Elementary School_Bartow County,2015,E
South Central Middle School,Bartow County,638,41.25,9,16,69,0,3,111,0.173981191222571,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,South Central Middle School_Bartow County,2015,M
Cass Middle School,Bartow County,971,62,13,14,68,0,2.8,98,0.100926879505664,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Cass Middle School_Bartow County,2015,M
Allatoona Elementary School,Bartow County,440,80,4,25,67,0,14.8,21,0.0477272727272727,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Allatoona Elementary School_Bartow County,2015,E
Woodland High School,Bartow County,1689,46.71,9,9,79,0,0.2,188,0.111308466548253,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Woodland High School_Bartow County,2015,H
Kingston Elementary School,Bartow County,501,80.64,17,18,59,0,11.2,0,0,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Kingston Elementary School_Bartow County,2015,E
Adairsville Middle School,Bartow County,698,54.3,5,5,87,0,1.3,68,0.0974212034383954,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Adairsville Middle School_Bartow County,2015,M
Hamilton Crossing Elementary School,Bartow County,558,56.27,11,22,61,0,15.8,4,0.00716845878136201,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Hamilton Crossing Elementary School_Bartow County,2015,E
Taylorsville Elementary School,Bartow County,504,58.73,5,8,83,0,3,11,0.0218253968253968,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Taylorsville Elementary School_Bartow County,2015,E
Emerson Elementary School,Bartow County,407,75.43,4,10,79,0,5.7,7,0.0171990171990172,12914,8.7618088895772,10.9437819420784,75.7082236332662,4.07089205513396,0,57.5919087811677,Emerson Elementary School_Bartow County,2015,E
Ben Hill Elementary School,Ben Hill County,697,85.37,43,14,39,1,3.4,37,0.0530846484935438,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,Ben Hill Elementary School_Ben Hill County,2015,E
Ben Hill County Primary School,Ben Hill County,903,90.03,43,12,42,1,7.4,68,0.0753045404208195,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,Ben Hill County Primary School_Ben Hill County,2015,E
Fitzgerald High School,Ben Hill County,814,73.83,45,9,44,0,0.4,272,0.334152334152334,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,Fitzgerald High School_Ben Hill County,2015,H
Ben Hill County Middle School,Ben Hill County,683,76.28,37,12,47,0,1.3,124,0.181551976573939,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,Ben Hill County Middle School_Ben Hill County,2015,M
Berrien High School,Berrien County,810,83.46,13,8,76,3,0.7,94,0.116049382716049,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,Berrien High School_Berrien County,2015,H
Berrien Academy Performance Learning Center,Berrien County,71,83.1,7,6,85,0,0,40,0.563380281690141,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,Berrien Academy Performance Learning Center_Berrien County,2015,H
Berrien Middle School,Berrien County,695,83.45,12,9,76,2,1.4,142,0.20431654676259,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,Berrien Middle School_Berrien County,2015,M
Berrien Elementary School,Berrien County,716,83.52,13,9,75,3,1.5,31,0.0432960893854749,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,Berrien Elementary School_Berrien County,2015,E
Berrien Primary School,Berrien County,762,83.46,14,9,74,2,5.5,23,0.0301837270341207,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,Berrien Primary School_Berrien County,2015,E
Skyview Elementary School,Bibb County,473,71.75,33,2,58,0,0,32,0.0676532769556025,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Skyview Elementary School_Bibb County,2015,E
Burdell Elementary School,Bibb County,533,88.38,92,4,2,0,2.1,84,0.157598499061914,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Burdell Elementary School_Bibb County,2015,E
Howard High School,Bibb County,1186,60.45,57,4,32,0,1,258,0.217537942664418,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Howard High School_Bibb County,2015,H
Bloomfield Middle School,Bibb County,467,87.37,91,5,2,0,0.2,323,0.691648822269807,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Bloomfield Middle School_Bibb County,2015,
Ballard Hudson Middle School,Bibb County,390,94.34,97,1,1,0,0,252,0.646153846153846,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Ballard Hudson Middle School_Bibb County,2015,M
Bruce Elementary School,Bibb County,370,69.18,91,3,4,0,0,59,0.159459459459459,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Bruce Elementary School_Bibb County,2015,E
Academy For Classical Education,Bibb County,759,25.37,16,3,72,0,0,24,0.0316205533596838,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Academy For Classical Education_Bibb County,2015,K12
Central High School,Bibb County,1082,64.38,86,1,9,0,0,450,0.415896487985213,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Central High School_Bibb County,2015,H
Westside High School,Bibb County,935,56.94,87,3,7,0,0,619,0.662032085561497,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Westside High School_Bibb County,2015,H
Vineville Academy,Bibb County,538,84.64,77,4,17,0,1.3,7,0.0130111524163569,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Vineville Academy_Bibb County,2015,E
Rutland High School,Bibb County,1062,59.13,47,7,42,0,1.8,286,0.269303201506591,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Rutland High School_Bibb County,2015,H
Howard Middle School,Bibb County,921,60.65,64,3,25,0,0.9,203,0.220412595005429,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Howard Middle School_Bibb County,2015,M
Northeast High School,Bibb County,630,89.06,96,1,2,0,0,584,0.926984126984127,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Northeast High School_Bibb County,2015,H
Miller Magnet Middle School,Bibb County,849,86.74,89,3,6,0,0.1,275,0.323910482921084,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Miller Magnet Middle School_Bibb County,2015,M
William S. Hutchings Career Center,Bibb County,217,80.87,76,8,15,0,0,45,0.207373271889401,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,William S. Hutchings Career Center_Bibb County,2015,
Rutland Middle School,Bibb County,881,75,45,9,43,0,2.2,276,0.31328036322361,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Rutland Middle School_Bibb County,2015,M
Price Educational Center,Bibb County,419,80.46,97,0,0,0,0,8,0.0190930787589499,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Price Educational Center_Bibb County,2015,
Williams Elementary School,Bibb County,265,87.66,95,1,2,0,0,18,0.0679245283018868,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Williams Elementary School_Bibb County,2015,E
Southwest High School,Bibb County,854,89.52,96,1,2,0,0,519,0.607728337236534,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Southwest High School_Bibb County,2015,H
Rosa Taylor Elementary School,Bibb County,498,90.68,66,7,21,0,2.8,38,0.0763052208835341,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Rosa Taylor Elementary School_Bibb County,2015,E
LakeBridge Behavioral Health System,Bibb County,489,82.6,53,3,41,0,0,0,0,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,LakeBridge Behavioral Health System_Bibb County,2015,
Weaver Middle School,Bibb County,841,67.02,84,4,8,0,1.1,447,0.531510107015458,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Weaver Middle School_Bibb County,2015,M
Heritage Elementary School,Bibb County,705,90.04,60,4,28,0,2.4,50,0.0709219858156028,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Heritage Elementary School_Bibb County,2015,E
Union Elementary School,Bibb County,611,82.19,93,2,2,0,0,157,0.2569558101473,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Union Elementary School_Bibb County,2015,E
Riley Elementary School,Bibb County,373,92.32,95,1,1,0,0,175,0.46916890080429,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Riley Elementary School_Bibb County,2015,E
Morgan Elementary School,Bibb County,472,57.99,71,20,6,0,13.6,48,0.101694915254237,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Morgan Elementary School_Bibb County,2015,
Brookdale Elementary School,Bibb County,445,81.48,93,3,3,1,1.1,150,0.337078651685393,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Brookdale Elementary School_Bibb County,2015,E
Alexander II Magnet School,Bibb County,526,90.11,60,3,31,0,1.5,8,0.0152091254752852,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Alexander II Magnet School_Bibb County,2015,E
Bernd Elementary School,Bibb County,385,80.26,91,1,6,0,0,232,0.602597402597403,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Bernd Elementary School_Bibb County,2015,E
King - Danforth Elementary School,Bibb County,297,56.94,96,1,1,0,0,160,0.538720538720539,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,King - Danforth Elementary School_Bibb County,2015,
Porter Elementary School,Bibb County,415,70.92,25,27,40,0,14.9,47,0.113253012048193,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Porter Elementary School_Bibb County,2015,E
Springdale Elementary School,Bibb County,572,82.12,41,2,49,0,0.9,13,0.0227272727272727,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Springdale Elementary School_Bibb County,2015,E
Carter Elementary School,Bibb County,493,67.08,54,5,30,0,4.9,72,0.14604462474645,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Carter Elementary School_Bibb County,2015,E
Lane Elementary School,Bibb County,497,87.01,72,7,15,0,3.6,46,0.0925553319919517,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Lane Elementary School_Bibb County,2015,E
Hartley Elementary School,Bibb County,405,82.38,96,0,1,0,0,253,0.624691358024691,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Hartley Elementary School_Bibb County,2015,E
Heard Elementary School,Bibb County,536,47.08,31,7,57,0,3.9,4,0.00746268656716418,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Heard Elementary School_Bibb County,2015,E
Jones Elementary School,Bibb County,307,89.13,97,0,1,0,0,81,0.263843648208469,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Jones Elementary School_Bibb County,2015,E
Ingram/Pye Elementary School,Bibb County,600,76.7,97,1,1,0,0,148,0.246666666666667,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Ingram/Pye Elementary School_Bibb County,2015,E
Barden Elementary School,Bibb County,369,85.51,93,2,2,0,0,150,0.40650406504065,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Barden Elementary School_Bibb County,2015,
Appling Middle School,Bibb County,634,64.73,96,0,2,0,0,396,0.624605678233439,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Appling Middle School_Bibb County,2015,M
Burghard Elementary School,Bibb County,279,69.3,93,4,3,0,0,197,0.706093189964158,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Burghard Elementary School_Bibb County,2015,
Rice Elementary School,Bibb County,490,87.11,92,3,3,0,0.8,140,0.285714285714286,24070,73.2428749480681,3.98284171167428,18.753302866639,1.36919401744911,0.0184877440797673,73.8361508101371,Rice Elementary School_Bibb County,2015,
Bleckley County High School,Bleckley County,634,54.1,23,2,73,0,0,10,0.0157728706624606,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,Bleckley County High School_Bleckley County,2015,H
Bleckley Middle School,Bleckley County,516,61.24,24,3,71,0,0,35,0.0678294573643411,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,Bleckley Middle School_Bleckley County,2015,M
Bleckley County Success Academy,Bleckley County,50,82,30,4,60,0,0,88,1.76,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,Bleckley County Success Academy_Bleckley County,2015,H
Bleckley County Elementary School,Bleckley County,512,86.72,27,3,65,1,0,47,0.091796875,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,Bleckley County Elementary School_Bleckley County,2015,E
Bleckley County Primary School,Bleckley County,600,86.83,31,2,65,0,0,12,0.02,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,Bleckley County Primary School_Bleckley County,2015,E
Waynesville Primary School,Brantley County,390,88.21,3,2,92,0,0,11,0.0282051282051282,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Waynesville Primary School_Brantley County,2015,E
Atkinson Elementary School,Brantley County,249,87.95,4,2,92,0,0,55,0.220883534136546,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Atkinson Elementary School_Brantley County,2015,E
Brantley County Middle School,Brantley County,533,88.18,3,1,94,0,0.2,114,0.213883677298311,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Brantley County Middle School_Brantley County,2015,M
Nahunta Elementary School,Brantley County,273,88.28,5,2,92,0,0.4,9,0.032967032967033,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Nahunta Elementary School_Brantley County,2015,E
Brantley County High School,Brantley County,961,53.49,3,2,94,0,0,170,0.176899063475546,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Brantley County High School_Brantley County,2015,H
Hoboken Elementary School,Brantley County,525,88.19,1,4,92,0,0.6,5,0.00952380952380953,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Hoboken Elementary School_Brantley County,2015,E
Nahunta Primary School,Brantley County,384,88.02,3,2,91,0,0.8,0,0,3315,2.92307692307692,2.15595776772247,92.7855203619909,0.252790346907994,0,78.1011010558069,Nahunta Primary School_Brantley County,2015,E
