district,school_name,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,year,fac_schtype
Banks County,Banks County Elementary School,616,70.78,2,8,87,0,2.8,6,0.00974025974025974,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,2015,E
Banks County,Banks County High School,892,58.18,2,8,86,0,1.1,32,0.0358744394618834,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,2015,H
Banks County,Banks County Primary School,619,73.02,1,8,87,0,7.6,0,0,2816,1.78018465909091,7.75532670454545,86.9279119318182,2.85174005681818,0,66.2633522727273,2015,E
Barrow County,Apalachee High School,1648,56.43,13,15,64,0,2.1,294,0.178398058252427,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,H
Barrow County,County Line Elementary School,871,67.62,11,20,60,0,14.5,12,0.0137772675086108,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Haymon-Morris Middle School,715,58.32,13,16,63,0,3.2,48,0.0671328671328671,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Snodon Preparatory School,,74.75,18,6,69,1,1,70,,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,
Barrow County,Bear Creek Middle School,1723,62.42,18,14,57,1,2.4,91,0.0528148578061521,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Bear Creek Middle School,1723,62.42,18,14,57,1,2.4,91,0.0528148578061521,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Kennedy Elementary School,754,72.55,18,17,56,0,10.3,31,0.0411140583554377,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Bramlett Elementary School,687,44.4,5,12,69,0,11.2,12,0.0174672489082969,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Westside Middle School,1163,65.49,12,18,60,0,2.7,131,0.112639724849527,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Westside Middle School,1163,65.49,12,18,60,0,2.7,131,0.112639724849527,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Bethlehem Elementary School,1342,60.57,12,17,64,0,10.8,14,0.0104321907600596,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Bethlehem Elementary School,1342,60.57,12,17,64,0,10.8,14,0.0104321907600596,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Russell Middle School,773,57.05,9,15,63,0,4.1,86,0.111254851228978,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,M
Barrow County,Yargo Elementary School,764,50.39,13,14,64,0,10.2,30,0.0392670157068063,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Auburn Elementary School,733,65.08,6,14,68,0,11.2,27,0.0368349249658936,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Winder-Barrow High School,1788,51.62,14,13,62,0,1.7,133,0.0743847874720358,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,H
Barrow County,Holsenbeck Elementary School,928,63.69,14,13,62,0,8,100,0.107758620689655,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Barrow County,Statham Elementary School,889,59.28,14,17,62,0,11.2,14,0.015748031496063,14778,12.8662877249966,15.258221680877,62.0673974827446,6.44200162403573,0.116592231695764,59.4261388550548,2015,E
Bartow County,Woodland Middle School at Euharlee,841,54.7,8,10,78,0,0.2,117,0.139120095124851,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,M
Bartow County,Clear Creek Elementary School,533,60.6,3,7,87,0,2.8,0,0,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Adairsville High School,983,48.32,5,5,88,0,1,110,0.111902339776195,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,H
Bartow County,Pine Log Elementary,365,61.37,2,6,90,0,2.7,11,0.0301369863013699,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Euharlee Elementary School,536,57.09,7,5,83,0,2.4,12,0.0223880597014925,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Cass High School,,55.36,15,12,68,0,1.3,145,,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,H
Bartow County,Cloverleaf Elementary,703,66.43,13,17,62,0,9.7,27,0.0384068278805121,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,White Elementary School,526,62.17,11,12,70,0,8.2,51,0.096958174904943,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Adairsville Elementary School,653,57.12,8,5,81,0,4.3,10,0.0153139356814701,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Mission Road Elementary School,477,59.33,9,9,77,0,4,0,0,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,South Central Middle School,638,,9,16,69,0,3,111,0.173981191222571,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,M
Bartow County,Cass Middle School,971,62,13,14,68,0,2.8,98,0.100926879505664,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,M
Bartow County,Allatoona Elementary School,440,80,4,25,67,0,14.8,21,0.0477272727272727,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Woodland High School,3220,46.71,9,9,79,0,0.2,188,0.0583850931677019,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,H
Bartow County,Woodland High School,3220,46.71,9,9,79,0,0.2,188,0.0583850931677019,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,H
Bartow County,Kingston Elementary School,501,80.64,17,18,59,0,11.2,0,0,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Adairsville Middle School,698,54.3,5,5,87,0,1.3,68,0.0974212034383954,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,M
Bartow County,Hamilton Crossing Elementary School,558,56.27,11,22,61,0,15.8,4,0.00716845878136201,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Taylorsville Elementary School,504,58.73,5,8,83,0,3,11,0.0218253968253968,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Bartow County,Emerson Elementary School,407,75.43,4,10,79,0,5.7,7,0.0171990171990172,13554,8.37863361369337,10.6547882543898,76.5867640548916,3.81580345285525,0,54.5677777777778,2015,E
Ben Hill County,Ben Hill Elementary School,697,85.37,43,14,39,1,3.4,37,0.0530846484935438,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,2015,E
Ben Hill County,Ben Hill County Primary School,903,90.03,43,12,42,1,7.4,68,0.0753045404208195,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,2015,E
Ben Hill County,Fitzgerald High School,814,73.83,45,9,44,0,0.4,272,0.334152334152334,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,2015,H
Ben Hill County,Ben Hill County Middle School,683,76.28,37,12,47,0,1.3,124,0.181551976573939,3097,42.2024539877301,11.6616080077494,42.9531804972554,3.31465934775589,0.516628995802389,81.6909396189861,2015,M
Berrien County,Berrien High School,810,83.46,13,8,76,3,0.7,94,0.116049382716049,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,2015,H
Berrien County,Berrien Academy Performance Learning Center,71,83.1,7,6,85,0,0,40,0.563380281690141,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,2015,H
Berrien County,Berrien Middle School,695,83.45,12,9,76,2,1.4,142,0.20431654676259,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,2015,M
Berrien County,Berrien Elementary School,716,83.52,13,9,75,3,1.5,31,0.0432960893854749,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,2015,E
Berrien County,Berrien Primary School,762,83.46,14,9,74,2,5.5,23,0.0301837270341207,3054,12.8824492468893,8.66502946954813,75.4757694826457,2.22822527832351,2.45317616240995,83.4634217419777,2015,E
Bibb County,Skyview Elementary School,473,,33,2,58,0,0,32,0.0676532769556025,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Burdell Elementary School,533,,92,4,2,0,2.1,84,0.157598499061914,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Howard High School,1186,,57,4,32,0,1,258,0.217537942664418,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Bloomfield Middle School,467,,91,5,2,0,0.2,323,0.691648822269807,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Ballard Hudson Middle School,390,,97,1,1,0,0,252,0.646153846153846,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,Bruce Elementary School,,,91,3,4,0,0,59,,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Academy For Classical Education,759,,16,3,72,0,0,24,0.0316205533596838,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,K12
Bibb County,Central High School,2225,,86,1,9,0,0,450,0.202247191011236,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Central High School,2225,,86,1,9,0,0,450,0.202247191011236,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Westside High School,797,,87,3,7,0,0,619,0.776662484316186,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Westside High School,797,,87,3,7,0,0,619,0.776662484316186,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Vineville Academy,538,,77,4,17,0,1.3,7,0.0130111524163569,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Rutland High School,1062,,47,7,42,0,1.8,286,0.269303201506591,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Howard Middle School,921,,64,3,25,0,0.9,203,0.220412595005429,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,Northeast High School,630,,96,1,2,0,0,584,0.926984126984127,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Miller Magnet Middle School,849,,89,3,6,0,0.1,275,0.323910482921084,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,William S. Hutchings Career Center,217,,76,8,15,0,0,45,0.207373271889401,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Rutland Middle School,881,,45,9,43,0,2.2,276,0.31328036322361,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,Price Educational Center,,,,,,,,8,,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Williams Elementary School,265,,95,1,2,0,0,18,0.0679245283018868,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Southwest High School,854,,96,1,2,0,0,519,0.607728337236534,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,H
Bibb County,Rosa Taylor Elementary School,498,,66,7,21,0,2.8,38,0.0763052208835341,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,LakeBridge Behavioral Health System,,,53,3,41,0,0,0,,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Weaver Middle School,841,,84,4,8,0,1.1,447,0.531510107015458,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,Heritage Elementary School,1432,,60,4,28,0,2.4,50,0.0349162011173184,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Heritage Elementary School,1432,,60,4,28,0,2.4,50,0.0349162011173184,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Union Elementary School,1092,,93,2,2,0,0,157,0.143772893772894,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Union Elementary School,1092,,93,2,2,0,0,157,0.143772893772894,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Riley Elementary School,373,,95,1,1,0,0,175,0.46916890080429,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Morgan Elementary School,472,,71,20,6,0,13.6,48,0.101694915254237,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Brookdale Elementary School,445,,93,3,3,1,1.1,150,0.337078651685393,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Alexander II Magnet School,526,,60,3,31,0,1.5,8,0.0152091254752852,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Bernd Elementary School,385,,91,1,6,0,0,232,0.602597402597403,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,King - Danforth Elementary School,297,,96,1,1,0,0,160,0.538720538720539,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Porter Elementary School,415,,25,27,40,0,14.9,47,0.113253012048193,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Springdale Elementary School,572,,41,2,49,0,0.9,13,0.0227272727272727,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Carter Elementary School,493,,54,5,30,0,4.9,72,0.14604462474645,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Lane Elementary School,497,,72,7,15,0,3.6,46,0.0925553319919517,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Hartley Elementary School,405,,96,0,1,0,0,253,0.624691358024691,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Heard Elementary School,1626,,31,7,57,0,3.9,4,0.002460024600246,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Heard Elementary School,1626,,31,7,57,0,3.9,4,0.002460024600246,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Heard Elementary School,1626,,31,7,57,0,3.9,4,0.002460024600246,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Jones Elementary School,945,,97,0,1,0,0,81,0.0857142857142857,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Ingram/Pye Elementary School,600,,97,1,1,0,0,148,0.246666666666667,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,E
Bibb County,Barden Elementary School,369,,93,2,2,0,0,150,0.40650406504065,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Appling Middle School,634,,96,0,2,0,0,396,0.624605678233439,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,M
Bibb County,Burghard Elementary School,279,,93,4,3,0,0,197,0.706093189964158,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bibb County,Rice Elementary School,490,,92,3,3,0,0.8,140,0.285714285714286,26733,72.3093928851981,3.94714397935136,19.5739348370927,1.45708674671754,0.0166460928440504,0,2015,
Bleckley County,Bleckley County High School,634,54.1,23,2,73,0,0,10,0.0157728706624606,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,2015,H
Bleckley County,Bleckley Middle School,516,61.24,24,3,71,0,0,35,0.0678294573643411,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,2015,M
Bleckley County,Bleckley County Success Academy,50,82,30,4,60,0,0,88,1.76,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,2015,H
Bleckley County,Bleckley County Elementary School,512,86.72,27,3,65,1,0,47,0.091796875,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,2015,E
Bleckley County,Bleckley County Primary School,600,86.83,31,2,65,0,0,12,0.02,2312,26.3365051903114,2.4878892733564,68.4247404844291,0,0.221453287197232,72.0146539792388,2015,E
Brantley County,Waynesville Primary School,390,88.21,3,2,92,0,0,11,0.0282051282051282,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Atkinson Elementary School,1124,87.95,4,2,92,0,0,55,0.048932384341637,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Atkinson Elementary School,1124,87.95,4,2,92,0,0,55,0.048932384341637,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Atkinson Elementary School,1124,87.95,4,2,92,0,0,55,0.048932384341637,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Brantley County Middle School,533,88.18,3,1,94,0,0.2,114,0.213883677298311,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,M
Brantley County,Nahunta Elementary School,273,88.28,5,2,92,0,0.4,9,0.032967032967033,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Brantley County High School,961,53.49,3,2,94,0,0,170,0.176899063475546,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,H
Brantley County,Hoboken Elementary School,525,88.19,1,4,92,0,0.6,5,0.00952380952380953,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brantley County,Nahunta Primary School,384,88.02,3,2,91,0,0.8,0,0,4190,3.14797136038186,2.12338902147971,92.6214797136038,0.2,0,80.1578520286396,2015,E
Brooks County,Brooks County High School,556,,55,11,31,2,0.4,115,0.206834532374101,2073,52.8461167390256,10.3125904486252,33.2489146164978,3.12252773757839,1.81958514230584,0,2015,H
Brooks County,Quitman Elementary School,670,,69,9,19,1,5.5,218,0.325373134328358,2073,52.8461167390256,10.3125904486252,33.2489146164978,3.12252773757839,1.81958514230584,0,2015,E
Brooks County,Brooks County Middle School,466,,49,10,37,1,0.6,202,0.433476394849785,2073,52.8461167390256,10.3125904486252,33.2489146164978,3.12252773757839,1.81958514230584,0,2015,M
Brooks County,North Brooks Elementary School,381,,26,12,57,4,6,15,0.0393700787401575,2073,52.8461167390256,10.3125904486252,33.2489146164978,3.12252773757839,1.81958514230584,0,2015,E
Bryan County,Dr. George Washington Carver Elementary School,981,31.09,14,8,67,0,0.6,14,0.0142711518858308,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,E
Bryan County,Richmond Hill High School,1902,25.6,16,8,69,0,0.4,114,0.0599369085173502,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,H
Bryan County,Richmond Hill Middle School,1585,28.9,14,9,68,0,0.6,85,0.0536277602523659,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,M
Bryan County,Richmond Hill Primary School,919,31.23,16,6,69,0,2.3,1,0.00108813928182807,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,E
Bryan County,Lanier Primary School,488,69.47,20,2,72,0,1.6,11,0.0225409836065574,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,E
Bryan County,Bryan County Elementary School,466,72.1,22,3,70,0,1.5,7,0.0150214592274678,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,E
Bryan County,Richmond Hill Elementary School,923,30.34,15,6,69,0,0.7,9,0.00975081256771398,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,E
Bryan County,Bryan County Middle School,457,72.65,21,3,71,0,0.2,134,0.293216630196937,8263,16.446326999879,6.43954980031466,69.1117027713905,0.828778893864214,0,38.3274779135907,2015,M
