district,school_name,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,year,fac_schtype
Barrow County,Haymon-Morris Middle School,767,50.72,14,17,62,0,2.6,34,0.0443285528031291,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Bear Creek Middle School,1953,57.44,17,15,59,0,3,52,0.0266257040450589,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Bear Creek Middle School,1953,57.44,17,15,59,0,3,52,0.0266257040450589,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Kennedy Elementary School,745,74.23,16,21,53,0,11.9,21,0.0281879194630873,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Bramlett Elementary School,704,41.62,7,13,69,0,8.9,3,0.00426136363636364,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Westside Middle School,1156,64.85,12,17,60,0,2.7,72,0.0622837370242215,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Westside Middle School,1156,64.85,12,17,60,0,2.7,72,0.0622837370242215,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Bethlehem Elementary School,1241,61.1,11,21,60,0,8.6,10,0.008058017727639,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Bethlehem Elementary School,1241,61.1,11,21,60,0,8.6,10,0.008058017727639,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Russell Middle School,835,54.73,11,17,62,0,3.4,89,0.106586826347305,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,M
Barrow County,Yargo Elementary School,801,52.43,13,17,61,0,9.5,35,0.0436953807740325,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Auburn Elementary School,723,75.52,5,19,62,0,10.9,25,0.0345781466113416,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Winder-Barrow High School,1964,49.29,15,15,60,0,1.7,166,0.0845213849287169,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,H
Barrow County,Holsenbeck Elementary School,862,64.97,15,15,58,0,7.4,25,0.0290023201856148,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Barrow County,Statham Elementary School,892,60.99,16,16,60,0,10,22,0.0246636771300448,15228,13.1421066456527,17.3032571578671,59.856645652745,5.8655634357762,0,58.1227167060678,2017,E
Bartow County,Woodland Middle School at Euharlee,782,51.53,7,8,81,0,0.3,79,0.101023017902813,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,M
Bartow County,Clear Creek Elementary School,544,53.68,3,9,85,0,3.3,0,0,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Adairsville High School,973,45.32,5,6,87,0,0.9,85,0.0873586844809866,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,H
Bartow County,Pine Log Elementary,350,60.29,1,7,89,0,3.4,0,0,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Euharlee Elementary School,484,53.93,5,6,83,0,3.1,0,0,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Cass High School,,54.4,15,14,66,0,1.7,141,,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,H
Bartow County,Cloverleaf Elementary,687,68.41,16,17,58,0,9.5,2,0.00291120815138282,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,White Elementary School,570,61.58,16,15,64,0,6.5,63,0.110526315789474,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Adairsville Elementary School,659,54.78,7,4,82,0,2.6,16,0.0242792109256449,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Mission Road Elementary School,452,55.97,12,12,73,0,7.3,1,0.00221238938053097,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,South Central Middle School,639,,10,15,68,0,2,111,0.173708920187793,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,M
Bartow County,Cass Middle School,944,60.28,14,18,62,0,3.3,123,0.130296610169492,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,M
Bartow County,Allatoona Elementary School,413,79.9,6,27,60,0,16.7,8,0.0193704600484262,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Woodland High School,3116,48.16,7,11,78,0,0.6,110,0.0353016688061617,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,H
Bartow County,Woodland High School,3116,48.16,7,11,78,0,0.6,110,0.0353016688061617,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,H
Bartow County,Kingston Elementary School,475,81.89,18,21,56,0,11.6,17,0.0357894736842105,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Adairsville Middle School,756,54.23,5,6,85,0,1.5,97,0.128306878306878,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,M
Bartow County,Hamilton Crossing Elementary School,527,54.27,10,22,60,0,13.7,0,0,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Taylorsville Elementary School,504,57.74,4,9,83,0,2.2,19,0.0376984126984127,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Bartow County,Emerson Elementary School,389,75.84,4,11,79,0,5.1,0,0,13264,8.28995778045838,11.8785434258142,74.9220446320869,3.84174457177322,0,53.6311301266586,2017,E
Ben Hill County,Ben Hill Elementary School,782,,45,12,39,1,1.8,63,0.0805626598465473,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,0,2017,E
Ben Hill County,Ben Hill County Primary School,790,,42,11,43,1,7.8,43,0.0544303797468354,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,0,2017,E
Ben Hill County,Fitzgerald High School,831,,40,10,47,1,0.7,94,0.113116726835138,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,0,2017,H
Ben Hill County,Ben Hill County Middle School,660,,44,14,38,1,0.8,160,0.242424242424242,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,0,2017,M
Berrien County,Berrien High School,797,83.56,12,10,76,2,0.3,104,0.130489335006274,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,2017,H
Berrien County,Berrien Academy Performance Learning Center,63,84.13,8,0,87,0,0,36,0.571428571428571,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,2017,H
Berrien County,Berrien Middle School,736,83.56,11,7,78,2,0.5,63,0.0855978260869565,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,2017,M
Berrien County,Berrien Elementary School,738,83.47,13,9,75,1,2.2,4,0.00542005420054201,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,2017,E
Berrien County,Berrien Primary School,688,83.43,13,6,75,2,3.6,50,0.0726744186046512,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,2017,E
Bibb County,Skyview Elementary School,454,,33,3,59,0,0,41,0.0903083700440529,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Burdell Elementary School,490,,92,4,2,0,2.4,132,0.269387755102041,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Howard High School,1256,,59,4,29,0,1.2,492,0.39171974522293,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Ballard Hudson Middle School,756,,94,3,2,0,0,1093,1.4457671957672,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Bruce Elementary School,,,92,2,4,0,0,157,,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Academy For Classical Education,1394,,15,3,72,0,0.7,24,0.0172166427546628,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,K12
Bibb County,Central High School,2343,,88,2,7,0,0,589,0.25138711054204,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Central High School,2343,,88,2,7,0,0,589,0.25138711054204,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Westside High School,746,,89,2,6,0,0,689,0.923592493297587,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Westside High School,746,,89,2,6,0,0,689,0.923592493297587,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Vineville Academy,513,,78,4,15,0,0.8,8,0.0155945419103314,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Rutland High School,1053,,46,9,41,0,2.9,233,0.221272554605888,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Howard Middle School,926,,67,4,22,0,1.1,266,0.287257019438445,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Northeast High School,743,,96,1,2,0,0,558,0.751009421265141,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Miller Magnet Middle School,763,,92,2,4,0,0,378,0.495412844036697,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Rutland Middle School,896,,47,11,37,0,3.2,509,0.568080357142857,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Price Academy,,,41,3,55,0,0,16,,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Williams Elementary School,258,,97,0,1,0,0,69,0.267441860465116,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Southwest High School,852,,94,2,2,0,0,609,0.714788732394366,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,H
Bibb County,Rosa Taylor Elementary School,513,,75,5,14,0,2.9,37,0.0721247563352827,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,LakeBridge Behavioral Health System,,,30,0,70,0,0,0,,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,
Bibb County,Weaver Middle School,809,,84,5,8,0,0.9,563,0.695920889987639,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bibb County,Heritage Elementary School,1304,,67,5,21,0,2.1,45,0.0345092024539877,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Heritage Elementary School,1304,,67,5,21,0,2.1,45,0.0345092024539877,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Union Elementary School,914,,96,1,1,0,0,118,0.12910284463895,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Union Elementary School,914,,96,1,1,0,0,118,0.12910284463895,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Riley Elementary School,338,,94,1,2,0,0,150,0.443786982248521,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Brookdale Elementary School,349,,95,2,3,0,0,198,0.567335243553009,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Alexander II Magnet School,496,,71,3,20,0,0,12,0.0241935483870968,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Bernd Elementary School,380,,90,1,7,1,0,85,0.223684210526316,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Porter Elementary School,432,,25,30,39,0,14.4,15,0.0347222222222222,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Springdale Elementary School,506,,45,3,43,0,1.8,29,0.0573122529644269,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Carter Elementary School,415,,64,3,21,0,4.6,67,0.16144578313253,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Lane Elementary School,493,,76,5,12,0,1.6,49,0.0993914807302231,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Martin Luther King Jr Elementary School,676,,96,1,2,0,0,363,0.53698224852071,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Southfield Elementary School,745,,86,9,3,0,5.9,225,0.302013422818792,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Veterans Elementary School,769,,80,11,5,0,5.3,188,0.244473342002601,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Hartley Elementary School,414,,96,1,0,0,0,121,0.292270531400966,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Heard Elementary School,1681,,27,8,59,0,3.6,7,0.00416418798334325,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Heard Elementary School,1681,,27,8,59,0,3.6,7,0.00416418798334325,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Heard Elementary School,1681,,27,8,59,0,3.6,7,0.00416418798334325,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Ingram/Pye Elementary School,444,,98,1,0,0,0,67,0.150900900900901,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,E
Bibb County,Appling Middle School,583,,96,1,2,0,0,585,1.00343053173242,25704,71.0606520385932,4.50906473700591,20.0399937752879,1.56844460006225,0.0147836912542795,0,2017,M
Bleckley County,Bleckley County High School,671,54.4,25,2,70,0,0,17,0.0253353204172876,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,2017,H
Bleckley County,Bleckley Middle School,498,59.04,24,4,66,0,0,9,0.0180722891566265,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,2017,M
Bleckley County,Bleckley County Success Academy,53,94.34,34,0,64,0,0,44,0.830188679245283,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,2017,H
Bleckley County,Bleckley County Elementary School,559,86.76,27,3,67,0,0,53,0.0948121645796064,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,2017,E
Bleckley County,Bleckley County Primary School,574,86.76,27,2,68,0,0,6,0.0104529616724739,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,2017,E
Brantley County,Waynesville Primary School,385,88.31,2,3,90,0,0.8,5,0.012987012987013,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Atkinson Elementary School,1075,88.28,3,2,94,0,0.4,3,0.0027906976744186,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Atkinson Elementary School,1075,88.28,3,2,94,0,0.4,3,0.0027906976744186,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Atkinson Elementary School,1075,88.28,3,2,94,0,0.4,3,0.0027906976744186,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Brantley County Middle School,521,88.48,3,2,94,0,0.2,109,0.209213051823417,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,M
Brantley County,Nahunta Elementary School,252,88.49,4,5,88,0,0.8,10,0.0396825396825397,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Brantley County High School,993,68.18,3,2,93,0,0.4,140,0.14098690835851,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,H
Brantley County,Hoboken Elementary School,528,88.45,3,4,91,0,0.6,9,0.0170454545454545,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brantley County,Nahunta Primary School,383,88.51,4,2,91,0,0.5,0,0,4137,3.06043026347595,2.53106115542664,92.3616146966401,0.471186850374668,0,83.5391781484167,2017,E
Brooks County,Brooks County High School,572,,54,12,30,1,0.9,43,0.0751748251748252,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,0,2017,H
Brooks County,Quitman Elementary School,610,,72,12,15,2,5.7,76,0.124590163934426,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,0,2017,E
Brooks County,Brooks County Middle School,439,,55,9,33,2,0.9,152,0.34624145785877,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,0,2017,M
Brooks County,North Brooks Elementary School,392,,22,10,60,4,4.1,9,0.0229591836734694,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,0,2017,E
Bryan County,Dr. George Washington Carver Elementary School,685,37.96,18,9,62,0,2.2,23,0.0335766423357664,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bryan County,Richmond Hill High School,2097,25.37,16,8,67,0,0.5,167,0.0796375774916548,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,H
Bryan County,Richmond Hill Middle School,1644,26.58,14,8,68,0,0.5,102,0.062043795620438,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,M
Bryan County,Richmond Hill Primary School,629,35.93,12,9,71,0,1.6,14,0.0222575516693164,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bryan County,Lanier Primary School,393,70.74,18,4,72,0,2,7,0.0178117048346056,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bryan County,Bryan County Elementary School,488,72.75,20,3,71,0,0.8,17,0.0348360655737705,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bryan County,Richmond Hill Elementary School,741,35.9,18,9,63,0,2.2,59,0.0796221322537112,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bryan County,Bryan County Middle School,462,71.65,19,3,70,0,0.2,154,0.333333333333333,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,M
Bryan County,Bryan County High School,585,65.64,23,2,71,0,0.2,168,0.287179487179487,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,H
Bryan County,McAllister Elementary School,927,8.74,9,5,79,0,0.5,49,0.0528586839266451,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,2017,E
Bulloch County,Mill Creek Elementary School,671,77.35,58,4,29,0,3.6,67,0.0998509687034277,7945,40.5699181875393,6.58200125865324,46.6590308370044,2.45064820641913,0.767400881057269,65.3878162366268,2017,E
Bulloch County,Nevils Elementary School,,57.04,15,6,77,1,2.2,9,,7945,40.5699181875393,6.58200125865324,46.6590308370044,2.45064820641913,0.767400881057269,65.3878162366268,2017,E
Bulloch County,William James Middle School,657,57.69,45,4,46,0,0.6,111,0.168949771689498,7945,40.5699181875393,6.58200125865324,46.6590308370044,2.45064820641913,0.767400881057269,65.3878162366268,2017,M
Bulloch County,Langston Chapel Elementary School,595,89.58,56,16,21,2,8.9,114,0.191596638655462,7945,40.5699181875393,6.58200125865324,46.6590308370044,2.45064820641913,0.767400881057269,65.3878162366268,2017,E
Bulloch County,Brooklet Elementary School,660,45.76,14,4,75,1,2.6,51,0.0772727272727273,7945,40.5699181875393,6.58200125865324,46.6590308370044,2.45064820641913,0.767400881057269,65.3878162366268,2017,E
