district,school_name,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,year,fac_schtype
Appling County,Appling County High School,983,64.09,22,13,62,5,0.8,100,0.101729399796541,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,H
Appling County,Appling County Elementary School,546,80.22,30,20,44,9,10.1,11,0.0201465201465201,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,E
Appling County,Appling County Middle School,752,71.41,20,12,64,4,1.5,37,0.0492021276595745,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,M
Appling County,Appling County Primary School,572,81.47,29,22,44,11,19.8,0,0,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,E
Appling County,Altamaha Elementary School,358,66.2,7,8,83,2,5.3,4,0.0111731843575419,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,E
Appling County,Fourth District Elementary School,171,77.19,11,14,70,2,10.5,0,0,3382,21.8867534003548,14.951212300414,59.1218214074512,6.63734476641041,5.96895328208161,72.1469071555293,2016,E
Atkinson County,Atkinson County High School,458,84.93,19,33,48,1,0.4,47,0.102620087336245,1619,16.9592340951204,36.8727609635578,44.8529956763434,9.92452130945028,4.82890673255096,43.8528103767758,2016,H
Atkinson County,Atkinson County Middle School,378,84.92,15,35,48,5,3.7,32,0.0846560846560847,1619,16.9592340951204,36.8727609635578,44.8529956763434,9.92452130945028,4.82890673255096,43.8528103767758,2016,M
Atkinson County,Willacoochee Elementary School,193,,25,31,43,10,13,1,0.00518134715025907,1619,16.9592340951204,36.8727609635578,44.8529956763434,9.92452130945028,4.82890673255096,43.8528103767758,2016,E
Atkinson County,Pearson Elementary School,590,,14,43,41,6,20.3,62,0.105084745762712,1619,16.9592340951204,36.8727609635578,44.8529956763434,9.92452130945028,4.82890673255096,43.8528103767758,2016,E
Bacon County,Bacon County Primary School,533,86.49,23,15,56,3,10.5,7,0.0131332082551595,2046,20.8250244379277,12.010752688172,63.1353861192571,3.9786412512219,2.72140762463343,73.948137829912,2016,E
Bacon County,Bacon County Middle School,460,66.96,22,10,66,3,0.7,104,0.226086956521739,2046,20.8250244379277,12.010752688172,63.1353861192571,3.9786412512219,2.72140762463343,73.948137829912,2016,M
Bacon County,Bacon County High School,570,57.19,16,10,71,2,0,130,0.228070175438597,2046,20.8250244379277,12.010752688172,63.1353861192571,3.9786412512219,2.72140762463343,73.948137829912,2016,H
Bacon County,Bacon County Elementary School,483,86.54,23,13,59,3,4.6,1,0.0020703933747412,2046,20.8250244379277,12.010752688172,63.1353861192571,3.9786412512219,2.72140762463343,73.948137829912,2016,E
Baker County,Baker County K12 School,308,,60,12,22,3,0,0,0,308,60,12,22,0,3,0,2016,K12
Baldwin County,Oak Hill MS,1117,83.89,69,2,25,0,0,653,0.584601611459266,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,M
Baldwin County,Eagle Ridge Elementary School,769,,82,0,15,0,0,221,0.287386215864759,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,
Baldwin County,Baldwin High School,1266,83.97,69,2,24,0,0.2,399,0.315165876777251,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,H
Baldwin County,Midway Elementary School,1628,87.83,63,0,32,0,0,80,0.0491400491400491,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,E
Baldwin County,Midway Elementary School,1628,87.83,63,0,32,0,0,80,0.0491400491400491,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,E
Baldwin County,Blandy Hills Elementary School,744,83.6,58,4,32,0,3.2,57,0.0766129032258065,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,
Baldwin County,Creekside Elementary School,918,67.65,46,4,43,0,0.9,117,0.127450980392157,6442,64.4875814964297,1.77180999689537,28.7522508537721,0.537131325675256,0,72.5395048121701,2016,
Banks County,Banks County Middle School,656,66.01,3,8,87,0,2.3,0,0,2802,2.5581727337616,8.53854389721627,85.7084225553176,3.2866880799429,0,64.0260778015703,2016,M
Banks County,Banks County Elementary School,637,67.97,2,8,87,0,3.3,12,0.0188383045525903,2802,2.5581727337616,8.53854389721627,85.7084225553176,3.2866880799429,0,64.0260778015703,2016,E
Banks County,Banks County High School,908,57.05,3,9,85,0,1.4,31,0.0341409691629956,2802,2.5581727337616,8.53854389721627,85.7084225553176,3.2866880799429,0,64.0260778015703,2016,H
Banks County,Banks County Primary School,601,68.22,2,9,84,0,7.2,0,0,2802,2.5581727337616,8.53854389721627,85.7084225553176,3.2866880799429,0,64.0260778015703,2016,E
Barrow County,Apalachee High School,1732,56,13,18,61,0,2.1,182,0.105080831408776,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,H
Barrow County,County Line Elementary School,882,70.75,11,21,58,0,13.5,20,0.0226757369614512,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Haymon-Morris Middle School,726,54.82,14,17,62,0,3.3,42,0.0578512396694215,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Bear Creek Middle School,1930,60.02,17,15,59,0,2.2,56,0.0290155440414508,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Bear Creek Middle School,1930,60.02,17,15,59,0,2.2,56,0.0290155440414508,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Kennedy Elementary School,783,69.48,17,20,54,0,11.4,21,0.0268199233716475,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Bramlett Elementary School,680,42.35,6,14,69,0,8.4,13,0.0191176470588235,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Westside Middle School,1156,66.03,10,17,62,0,2.5,80,0.069204152249135,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Westside Middle School,1156,66.03,10,17,62,0,2.5,80,0.069204152249135,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Bethlehem Elementary School,1300,58.31,11,20,61,0,10.2,23,0.0176923076923077,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Bethlehem Elementary School,1300,58.31,11,20,61,0,10.2,23,0.0176923076923077,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Russell Middle School,752,55.72,11,14,62,0,3.2,73,0.0970744680851064,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,M
Barrow County,Yargo Elementary School,802,49.5,14,15,62,0,9.6,19,0.0236907730673317,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Auburn Elementary School,705,73.62,6,16,63,0,10.9,38,0.0539007092198582,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Winder-Barrow High School,1897,51.71,14,14,61,0,1.8,177,0.0933052187664734,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,H
Barrow County,Holsenbeck Elementary School,877,63.06,14,16,59,0,8.1,58,0.0661345496009122,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Barrow County,Statham Elementary School,883,57.42,16,15,61,0,9.9,35,0.0396375990939977,15105,12.9187024164184,16.5173783515392,60.7712677921218,5.95990069513406,0,58.786350877193,2016,E
Bartow County,Woodland Middle School at Euharlee,801,50.56,6,9,81,0,0.2,71,0.0886392009987516,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,M
Bartow County,Clear Creek Elementary School,519,57.23,3,8,87,0,3.7,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Adairsville High School,948,43.46,5,6,88,0,1.2,70,0.0738396624472574,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,H
Bartow County,Pine Log Elementary,350,65.14,2,7,87,0,3.4,4,0.0114285714285714,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Euharlee Elementary School,512,52.15,6,5,84,0,2.7,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Cass High School,,56.15,14,13,68,0,1.4,129,,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,H
Bartow County,Cloverleaf Elementary,705,69.79,15,16,60,0,8.5,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,White Elementary School,547,61.79,12,13,69,0,7.7,65,0.118829981718464,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Adairsville Elementary School,646,55.73,7,4,82,0,2.8,12,0.0185758513931889,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Mission Road Elementary School,451,61.86,12,11,74,0,6.7,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,South Central Middle School,649,,10,16,68,0,1.8,156,0.240369799691834,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,M
Bartow County,Cass Middle School,945,62.33,14,16,64,0,3.4,64,0.0677248677248677,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,M
Bartow County,Allatoona Elementary School,426,80.05,4,26,65,0,15.5,17,0.039906103286385,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Woodland High School,3116,46.99,9,10,78,0,0.5,187,0.060012836970475,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,H
Bartow County,Woodland High School,3116,46.99,9,10,78,0,0.5,187,0.060012836970475,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,H
Bartow County,Kingston Elementary School,454,82.6,16,22,56,0,13.4,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Adairsville Middle School,730,55.62,6,6,85,0,1.6,70,0.0958904109589041,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,M
Bartow County,Hamilton Crossing Elementary School,561,57.75,11,21,61,0,13.7,2,0.0035650623885918,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Taylorsville Elementary School,492,56.3,4,9,83,0,2.4,12,0.024390243902439,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Bartow County,Emerson Elementary School,393,75.57,4,12,79,0,7.6,0,0,13245,8.51423178557946,11.4026425066063,75.6687806719517,3.96168365420914,0,53.9921238203096,2016,E
Ben Hill County,Ben Hill Elementary School,750,,45,13,38,1,2,60,0.08,3085,42.8927066450567,11.1111831442464,42.264829821718,2.62878444084279,0.73128038897893,0,2016,E
Ben Hill County,Ben Hill County Primary School,837,,45,10,41,1,6.5,64,0.0764635603345281,3085,42.8927066450567,11.1111831442464,42.264829821718,2.62878444084279,0.73128038897893,0,2016,E
Ben Hill County,Fitzgerald High School,829,,42,9,46,0,0.2,234,0.28226779252111,3085,42.8927066450567,11.1111831442464,42.264829821718,2.62878444084279,0.73128038897893,0,2016,H
Ben Hill County,Ben Hill County Middle School,669,,39,13,44,1,1.5,101,0.150971599402093,3085,42.8927066450567,11.1111831442464,42.264829821718,2.62878444084279,0.73128038897893,0,2016,M
Berrien County,Berrien High School,797,83.56,12,9,76,2,0.6,105,0.131744040150565,2987,12.2731837964513,7.93270840308001,75.6645463675929,1.87586206896552,1.72313357884165,83.5272949447606,2016,H
Berrien County,Berrien Academy Performance Learning Center,70,82.86,13,3,83,0,0,38,0.542857142857143,2987,12.2731837964513,7.93270840308001,75.6645463675929,1.87586206896552,1.72313357884165,83.5272949447606,2016,H
Berrien County,Berrien Middle School,687,83.55,11,7,78,1,0.6,81,0.117903930131004,2987,12.2731837964513,7.93270840308001,75.6645463675929,1.87586206896552,1.72313357884165,83.5272949447606,2016,M
Berrien County,Berrien Elementary School,736,83.56,13,9,74,2,1.1,26,0.0353260869565217,2987,12.2731837964513,7.93270840308001,75.6645463675929,1.87586206896552,1.72313357884165,83.5272949447606,2016,E
Berrien County,Berrien Primary School,697,83.5,13,7,74,2,5.6,1,0.00143472022955524,2987,12.2731837964513,7.93270840308001,75.6645463675929,1.87586206896552,1.72313357884165,83.5272949447606,2016,E
Bibb County,Skyview Elementary School,464,,33,3,57,0,0,67,0.144396551724138,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Burdell Elementary School,499,,91,4,2,0,1.8,84,0.168336673346693,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Howard High School,1300,,58,4,30,0,1.2,444,0.341538461538462,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Ballard Hudson Middle School,737,,95,3,2,0,0,522,0.708276797829037,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bibb County,Bruce Elementary School,,,91,2,5,0,0,122,,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Academy For Classical Education,1130,,16,3,72,0,0.9,27,0.0238938053097345,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,K12
Bibb County,Central High School,2259,,87,2,8,0,0,383,0.16954404603807,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Central High School,2259,,87,2,8,0,0,383,0.16954404603807,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Westside High School,752,,89,2,7,0,0,514,0.683510638297872,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Westside High School,752,,89,2,7,0,0,514,0.683510638297872,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Vineville Academy,482,,79,5,15,0,1.2,3,0.00622406639004149,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Rutland High School,1087,,47,8,41,0,1.7,270,0.248390064397424,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Howard Middle School,933,,64,4,24,0,1.8,222,0.237942122186495,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bibb County,Northeast High School,746,,96,1,2,0,0,878,1.1769436997319,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Miller Magnet Middle School,792,,92,2,4,0,0,302,0.381313131313131,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bibb County,Rutland Middle School,912,,46,9,40,0,1.6,407,0.446271929824562,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bibb County,Price Educational Center,,,,,,,,7,,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,
Bibb County,Williams Elementary School,249,,96,1,2,0,0.4,51,0.204819277108434,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Southwest High School,866,,94,2,2,0,0,624,0.720554272517321,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,H
Bibb County,Rosa Taylor Elementary School,478,,65,7,21,0,2.3,49,0.102510460251046,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,LakeBridge Behavioral Health System,,,48,3,45,0,0,0,,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,
Bibb County,Weaver Middle School,788,,84,6,7,0,1.8,307,0.389593908629442,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bibb County,Heritage Elementary School,1473,,63,4,25,0,2.3,61,0.0414120841819416,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Heritage Elementary School,1473,,63,4,25,0,2.3,61,0.0414120841819416,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Union Elementary School,974,,96,1,2,0,0,142,0.145790554414784,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Union Elementary School,974,,96,1,2,0,0,142,0.145790554414784,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Riley Elementary School,316,,94,2,3,0,0,125,0.395569620253165,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Morgan Elementary School,384,,71,22,6,0,10.2,115,0.299479166666667,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,
Bibb County,Brookdale Elementary School,380,,93,3,3,0,1.3,142,0.373684210526316,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Alexander II Magnet School,502,,69,3,23,0,1.4,39,0.0776892430278885,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Bernd Elementary School,369,,88,2,8,1,0,110,0.29810298102981,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Porter Elementary School,426,,25,28,41,0,15.3,15,0.0352112676056338,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Springdale Elementary School,517,,46,3,44,0,1.2,17,0.0328820116054159,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Carter Elementary School,459,,58,3,28,0,3.9,80,0.174291938997821,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Lane Elementary School,469,,75,5,12,0,2.6,52,0.110874200426439,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Martin Luther King Jr Elementary School,623,,96,0,1,0,0,420,0.674157303370787,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Southfield Elementary School,750,,90,6,3,0,2.8,354,0.472,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Macon Charter Academy,640,,95,1,3,0,0.2,192,0.3,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,
Bibb County,Hartley Elementary School,404,,97,0,0,0,0,136,0.336633663366337,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Heard Elementary School,1701,,30,7,57,0,4.6,9,0.00529100529100529,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Heard Elementary School,1701,,30,7,57,0,4.6,9,0.00529100529100529,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Heard Elementary School,1701,,30,7,57,0,4.6,9,0.00529100529100529,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Ingram/Pye Elementary School,596,,95,1,3,0,0,69,0.115771812080537,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,E
Bibb County,Barden Elementary School,283,,93,2,2,0,0,135,0.477031802120141,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,
Bibb County,Appling Middle School,609,,97,0,2,0,0,508,0.834154351395731,26349,71.647728566549,4.18922919275874,20.0162435007021,1.53172036889446,0.0140043265399066,0,2016,M
Bleckley County,Bleckley County High School,662,54.23,23,2,72,0,0,9,0.013595166163142,2357,26.2948663555367,2.47093763258379,67.3911752227408,0,0.222316504030547,72.2100636402206,2016,H
Bleckley County,Bleckley Middle School,528,61.55,25,3,68,0,0,14,0.0265151515151515,2357,26.2948663555367,2.47093763258379,67.3911752227408,0,0.222316504030547,72.2100636402206,2016,M
Bleckley County,Bleckley County Success Academy,58,94.83,33,3,64,0,0,51,0.879310344827586,2357,26.2948663555367,2.47093763258379,67.3911752227408,0,0.222316504030547,72.2100636402206,2016,H
Bleckley County,Bleckley County Elementary School,524,86.83,28,3,64,1,0,51,0.0973282442748092,2357,26.2948663555367,2.47093763258379,67.3911752227408,0,0.222316504030547,72.2100636402206,2016,E
Bleckley County,Bleckley County Primary School,585,86.84,29,2,65,0,0,27,0.0461538461538462,2357,26.2948663555367,2.47093763258379,67.3911752227408,0,0.222316504030547,72.2100636402206,2016,E
Brantley County,Waynesville Primary School,380,87.89,2,2,93,0,0.5,6,0.0157894736842105,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Atkinson Elementary School,1094,88.02,4,2,92,0,0.4,13,0.0118829981718464,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Atkinson Elementary School,1094,88.02,4,2,92,0,0.4,13,0.0118829981718464,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Atkinson Elementary School,1094,88.02,4,2,92,0,0.4,13,0.0118829981718464,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Brantley County Middle School,521,88.1,3,2,93,0,0,64,0.122840690978887,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,M
Brantley County,Nahunta Elementary School,284,88.03,4,4,91,0,0.4,31,0.109154929577465,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Brantley County High School,956,67.26,2,2,93,0,0.1,154,0.161087866108787,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,H
Brantley County,Hoboken Elementary School,506,87.94,2,3,92,0,0,11,0.0217391304347826,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brantley County,Nahunta Primary School,392,88.01,4,3,89,0,1,2,0.00510204081632653,4133,2.98257924026131,2.35470602467941,92.0960561335592,0.297314299540286,0,83.2061021050085,2016,E
Brooks County,Brooks County High School,525,,55,11,29,2,0.8,103,0.196190476190476,2028,52.9728796844182,10.2115384615385,33.5285996055227,3.12209072978304,1.83727810650888,0,2016,H
Brooks County,Quitman Elementary School,625,,70,10,19,1,5.3,93,0.1488,2028,52.9728796844182,10.2115384615385,33.5285996055227,3.12209072978304,1.83727810650888,0,2016,E
Brooks County,Brooks County Middle School,487,,53,9,35,1,0.6,250,0.513347022587269,2028,52.9728796844182,10.2115384615385,33.5285996055227,3.12209072978304,1.83727810650888,0,2016,M
Brooks County,North Brooks Elementary School,391,,23,11,61,4,5.9,5,0.0127877237851662,2028,52.9728796844182,10.2115384615385,33.5285996055227,3.12209072978304,1.83727810650888,0,2016,E
Bryan County,Dr. George Washington Carver Elementary School,733,35.61,15,9,64,0,1.2,14,0.0190995907230559,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bryan County,Richmond Hill High School,1990,24.17,16,8,68,0,0.9,124,0.0623115577889447,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,H
Bryan County,Richmond Hill Middle School,1594,28.42,14,8,69,0,0.6,72,0.0451693851944793,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,M
Bryan County,Richmond Hill Primary School,688,35.17,13,9,69,0,2.8,11,0.0159883720930233,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bryan County,Lanier Primary School,445,71.91,20,3,72,0,1.8,8,0.0179775280898876,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bryan County,Bryan County Elementary School,495,69.49,20,3,71,0,1.2,44,0.0888888888888889,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bryan County,Richmond Hill Elementary School,739,37.75,20,8,63,0,1.8,22,0.0297699594046008,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bryan County,Bryan County Middle School,451,70.07,21,3,69,0,0.2,111,0.246119733924612,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,M
Bryan County,Bryan County High School,598,67.73,21,3,72,0,0.5,111,0.18561872909699,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,H
Bryan County,McAllister Elementary School,788,10.91,8,5,80,0,0.5,11,0.0139593908629442,8521,15.9615068653914,6.72221570238235,69.3166295035794,1.06346672925713,0,37.4011043304776,2016,E
Bulloch County,Mill Creek Elementary School,671,77.35,58,5,31,0,3.1,22,0.0327868852459016,7770,41.3050193050193,6.67863577863578,46.856241956242,2.66339768339768,0.417631917631918,66.2287722007722,2016,E
Bulloch County,Nevils Elementary School,,57.04,14,6,78,1,3,8,,7770,41.3050193050193,6.67863577863578,46.856241956242,2.66339768339768,0.417631917631918,66.2287722007722,2016,E
Bulloch County,William James Middle School,615,54.63,45,5,46,0,0.7,93,0.151219512195122,7770,41.3050193050193,6.67863577863578,46.856241956242,2.66339768339768,0.417631917631918,66.2287722007722,2016,M
Bulloch County,Langston Chapel Elementary School,611,88.87,54,16,22,1,11.6,26,0.0425531914893617,7770,41.3050193050193,6.67863577863578,46.856241956242,2.66339768339768,0.417631917631918,66.2287722007722,2016,E
