district,school_name,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,year,fac_schtype
Bacon County,Bacon County High School,577,57.02,18,12,67,3,0.9,34,0.0589254766031196,2040,21.5857843137255,13.1906862745098,60.3156862745098,4.06632352941177,4.19852941176471,73.3816764705882,2018,H
Bacon County,Bacon County Elementary School,481,86.49,23,14,57,4,6.2,19,0.0395010395010395,2040,21.5857843137255,13.1906862745098,60.3156862745098,4.06632352941177,4.19852941176471,73.3816764705882,2018,E
Baker County,Baker County K12 School,265,,65,11,20,0,0,0,0,267,64.8876404494382,10.9176029962547,20.2247191011236,0,0,0,2018,K12
Baker County,Baker County Learning Center,2,,50,0,50,0,0,0,0,267,64.8876404494382,10.9176029962547,20.2247191011236,0,0,0,2018,
Baldwin County,Oak Hill MS,1141,76.95,72,2,21,0,0.4,534,0.468010517090272,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,M
Baldwin County,Baldwin High School,1180,65,71,2,23,0,0.3,317,0.26864406779661,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,H
Baldwin County,Lakeview Academy,783,65.77,64,5,26,0,1.1,136,0.173690932311622,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,E
Baldwin County,Midway Hills Primary,585,83.08,62,2,28,0,2.1,166,0.283760683760684,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,E
Baldwin County,Lakeview Primary,639,71.05,58,3,33,0,0,145,0.226917057902973,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,E
Baldwin County,Midway Hills Academy,606,78.55,63,1,30,0,0,188,0.31023102310231,4934,66.3871098500203,2.48277259829753,25.7612484799351,0.587798946088367,0,72.4770794487232,2018,E
Banks County,Banks County Middle School,668,61.08,2,9,86,0,1.2,40,0.0598802395209581,2776,1.77233429394813,8.58897694524496,86.289265129683,2.50799711815562,0,60.5568047550432,2018,M
Banks County,Banks County Elementary School,632,70.41,1,10,84,0,4.7,1,0.00158227848101266,2776,1.77233429394813,8.58897694524496,86.289265129683,2.50799711815562,0,60.5568047550432,2018,E
Banks County,Banks County High School,885,53.11,2,9,87,0,0.8,29,0.0327683615819209,2776,1.77233429394813,8.58897694524496,86.289265129683,2.50799711815562,0,60.5568047550432,2018,H
Banks County,Banks County Primary School,591,60.58,2,6,88,0,4.2,3,0.0050761421319797,2776,1.77233429394813,8.58897694524496,86.289265129683,2.50799711815562,0,60.5568047550432,2018,E
Barrow County,Apalachee High School,1811,51.74,14,20,57,0,3.1,276,0.152401987852015,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,H
Barrow County,County Line Elementary School,544,65.07,7,20,62,1,13.6,15,0.0275735294117647,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Haymon-Morris Middle School,810,53.46,12,19,61,0,3.2,46,0.0567901234567901,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Bear Creek Middle School,1952,54.95,14,18,60,0,3.2,13,0.00665983606557377,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Bear Creek Middle School,1952,54.95,14,18,60,0,3.2,13,0.00665983606557377,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Kennedy Elementary School,763,73.26,17,22,50,0,15.5,8,0.0104849279161206,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Bramlett Elementary School,685,45.55,7,16,64,0,12.3,8,0.0116788321167883,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Westside Middle School,1239,65.4,13,17,58,0,3.7,84,0.0677966101694915,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Westside Middle School,1239,65.4,13,17,58,0,3.7,84,0.0677966101694915,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Bethlehem Elementary School,1197,65.63,10,21,61,0,11.5,19,0.0158730158730159,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Bethlehem Elementary School,1197,65.63,10,21,61,0,11.5,19,0.0158730158730159,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Russell Middle School,934,55.46,12,16,62,0,2.6,62,0.0663811563169165,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,M
Barrow County,Yargo Elementary School,792,51.64,14,18,59,0,12.2,18,0.0227272727272727,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Winder Elementary School,604,78.48,21,17,47,0,10.6,21,0.0347682119205298,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Auburn Elementary School,696,74.71,5,19,61,0,12.8,40,0.0574712643678161,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Winder-Barrow High School,2012,51.89,15,17,57,0,2.1,127,0.0631212723658052,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,H
Barrow County,Holsenbeck Elementary School,699,64.66,10,19,62,0,11.9,28,0.0400572246065808,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Barrow County,Statham Elementary School,777,62.29,14,17,59,0,12.1,16,0.0205920205920206,15515,12.7980019336126,18.3666129552046,58.6335159523042,7.07700290041895,0.0350628424105704,59.0687083467612,2018,E
Bartow County,Woodland Middle School at Euharlee,738,49.05,7,9,82,0,0.4,122,0.165311653116531,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,M
Bartow County,Clear Creek Elementary School,538,50.56,2,8,85,0,3.2,15,0.0278810408921933,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Adairsville High School,994,42.35,5,6,85,0,1.1,69,0.0694164989939638,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,H
Bartow County,Pine Log Elementary,348,60.92,1,6,90,0,2.9,0,0,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Euharlee Elementary School,465,52.69,10,7,77,0,2.2,11,0.0236559139784946,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Cass High School,1527,51.6,15,15,63,0,2.5,92,0.060248853962017,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,H
Bartow County,Cloverleaf Elementary,693,63.78,18,16,58,0,9.2,41,0.0591630591630592,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,White Elementary School,561,62.39,15,16,63,0,7.1,53,0.0944741532976827,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Adairsville Elementary School,630,53.97,8,5,80,0,2.9,25,0.0396825396825397,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Mission Road Elementary School,430,56.28,9,13,73,0,6.5,1,0.00232558139534884,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,South Central Middle School,617,,9,17,66,0,1.5,187,0.303079416531605,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,M
Bartow County,Cass Middle School,940,60.43,14,18,63,0,2.7,138,0.146808510638298,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,M
Bartow County,Allatoona Elementary School,401,79.55,5,30,59,0,18.7,14,0.0349127182044888,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Woodland High School,3041,44.86,7,13,76,0,0.8,74,0.0243341006247945,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,H
Bartow County,Woodland High School,3041,44.86,7,13,76,0,0.8,74,0.0243341006247945,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,H
Bartow County,Kingston Elementary School,493,82.56,20,22,52,0,11,26,0.0527383367139959,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Adairsville Middle School,761,51.38,5,7,83,0,0.9,69,0.0906701708278581,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,M
Bartow County,Hamilton Crossing Elementary School,551,52.99,9,20,63,0,12,9,0.0163339382940109,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Taylorsville Elementary School,479,55.95,4,9,82,0,2.9,28,0.058455114822547,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Bartow County,Emerson Elementary School,385,73.25,5,12,78,0,6.5,18,0.0467532467532468,14592,9.14089912280702,12.9562774122807,72.5689418859649,3.69703262061404,0,51.8445847039474,2018,E
Ben Hill County,Ben Hill Elementary School,790,,42,13,42,1,3.7,26,0.0329113924050633,3006,42.4491017964072,12.4627411842981,42.1393878908849,2.85831669993347,1,0,2018,E
Ben Hill County,Ben Hill County Primary School,712,,42,10,45,1,6.6,51,0.0716292134831461,3006,42.4491017964072,12.4627411842981,42.1393878908849,2.85831669993347,1,0,2018,E
Ben Hill County,Fitzgerald High School,829,,42,12,44,1,0.6,104,0.125452352231604,3006,42.4491017964072,12.4627411842981,42.1393878908849,2.85831669993347,1,0,2018,H
Ben Hill County,Ben Hill County Middle School,675,,44,15,37,1,0.7,165,0.244444444444444,3006,42.4491017964072,12.4627411842981,42.1393878908849,2.85831669993347,1,0,2018,M
Berrien County,Berrien High School,796,83.54,13,8,75,1,0.4,80,0.100502512562814,3020,12.3592715231788,7.68046357615894,75.5390728476821,1.63456953642384,1.69403973509934,83.4764470198676,2018,H
Berrien County,Berrien Academy Performance Learning Center,64,82.81,5,3,89,0,0,24,0.375,3020,12.3592715231788,7.68046357615894,75.5390728476821,1.63456953642384,1.69403973509934,83.4764470198676,2018,H
Berrien County,Berrien Middle School,737,83.45,13,9,75,2,0.7,76,0.103120759837178,3020,12.3592715231788,7.68046357615894,75.5390728476821,1.63456953642384,1.69403973509934,83.4764470198676,2018,M
Berrien County,Berrien Elementary School,732,83.47,12,8,76,2,2.3,26,0.0355191256830601,3020,12.3592715231788,7.68046357615894,75.5390728476821,1.63456953642384,1.69403973509934,83.4764470198676,2018,E
Berrien County,Berrien Primary School,691,83.5,12,6,75,2,3.5,11,0.0159189580318379,3020,12.3592715231788,7.68046357615894,75.5390728476821,1.63456953642384,1.69403973509934,83.4764470198676,2018,E
Bibb County,Skyview Elementary School,449,,38,3,54,0,0,25,0.0556792873051225,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Burdell Elementary School,486,,95,2,1,0,1.4,115,0.236625514403292,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Howard High School,1249,,62,4,28,0,1.7,404,0.323458767013611,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Ballard Hudson Middle School,725,,94,3,2,0,0,914,1.26068965517241,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Bruce Elementary School,427,,91,2,4,0,0,89,0.208430913348946,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Academy For Classical Education,1541,,16,3,71,0,1,40,0.0259571706683971,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,K12
Bibb County,Central High School,2289,,89,2,6,0,0,347,0.151594582787243,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Central High School,2289,,89,2,6,0,0,347,0.151594582787243,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Westside High School,1878,,88,3,6,0,0.2,604,0.321618743343983,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Westside High School,1878,,88,3,6,0,0.2,604,0.321618743343983,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Vineville Academy,478,,80,5,13,0,1.3,2,0.00418410041841004,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Rutland High School,1024,,44,10,41,0,3,235,0.2294921875,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Howard Middle School,993,,67,5,21,0,1.5,302,0.304128902316214,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Northeast High School,741,,96,1,2,0,0,209,0.282051282051282,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Miller Magnet Middle School,668,,91,2,5,0,0,192,0.287425149700599,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Rutland Middle School,883,,48,12,34,0,3.2,293,0.331823329558324,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Price Academy,26,,31,8,62,0,0,20,0.769230769230769,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Williams Elementary School,310,,95,1,2,0,0,59,0.190322580645161,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Southwest High School,830,,95,2,2,0,0,445,0.536144578313253,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,H
Bibb County,Rosa Taylor Elementary School,494,,72,5,17,0,3.4,86,0.174089068825911,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Weaver Middle School,914,,85,6,6,0,2,527,0.576586433260394,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bibb County,Heritage Elementary School,1308,,69,4,19,0,2,63,0.0481651376146789,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Heritage Elementary School,1308,,69,4,19,0,2,63,0.0481651376146789,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Union Elementary School,930,,95,1,1,0,0,173,0.186021505376344,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Union Elementary School,930,,95,1,1,0,0,173,0.186021505376344,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Riley Elementary School,314,,93,1,2,0,0,102,0.32484076433121,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Brookdale Elementary School,336,,94,2,2,0,0,92,0.273809523809524,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Alexander II Magnet School,487,,71,3,18,0,0,6,0.0123203285420945,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Bernd Elementary School,418,,89,4,6,1,0,31,0.0741626794258373,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Porter Elementary School,390,,26,35,33,0,19.7,30,0.0769230769230769,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Springdale Elementary School,563,,44,3,42,0,2.8,23,0.0408525754884547,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Carter Elementary School,416,,63,2,22,0,4.8,9,0.0216346153846154,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Lane Elementary School,436,,78,7,9,0,2.8,58,0.13302752293578,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Martin Luther King Jr Elementary School,662,,95,1,2,0,0,147,0.222054380664653,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Southfield Elementary School,778,,85,10,4,0,6.6,239,0.30719794344473,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Veterans Elementary School,805,,81,11,5,0,6.7,316,0.392546583850932,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Hartley Elementary School,456,,98,1,1,0,0,76,0.166666666666667,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Heard Elementary School,1739,,31,8,56,0,3.2,22,0.0126509488211616,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Heard Elementary School,1739,,31,8,56,0,3.2,22,0.0126509488211616,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Heard Elementary School,1739,,31,8,56,0,3.2,22,0.0126509488211616,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Ingram/Pye Elementary School,421,,97,3,0,0,0.2,78,0.185273159144893,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,E
Bibb County,Appling Middle School,559,,95,1,3,0,0,413,0.738819320214669,27423,72.2341100536047,4.68840024796704,18.7751157787259,1.73236699121176,0.0152426795026073,0,2018,M
Bleckley County,Bleckley County High School,664,51.36,23,3,71,0,0,12,0.0180722891566265,2389,25.9958141481792,2.90121389702805,67.3403097530348,0,0,70.909602344077,2018,H
Bleckley County,Bleckley Middle School,509,58.15,27,4,65,0,0,8,0.0157170923379175,2389,25.9958141481792,2.90121389702805,67.3403097530348,0,0,70.909602344077,2018,M
Bleckley County,Bleckley County Success Academy,59,93.22,31,0,63,0,0,39,0.661016949152542,2389,25.9958141481792,2.90121389702805,67.3403097530348,0,0,70.909602344077,2018,H
Bleckley County,Bleckley County Elementary School,589,86.59,28,3,66,0,0,59,0.100169779286927,2389,25.9958141481792,2.90121389702805,67.3403097530348,0,0,70.909602344077,2018,E
Bleckley County,Bleckley County Primary School,568,86.62,26,2,67,0,0,15,0.0264084507042254,2389,25.9958141481792,2.90121389702805,67.3403097530348,0,0,70.909602344077,2018,E
Brantley County,Waynesville Primary School,368,88.32,2,3,91,0,0.8,2,0.00543478260869565,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Atkinson Elementary School,1105,88.24,3,2,94,0,0,12,0.0108597285067873,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Atkinson Elementary School,1105,88.24,3,2,94,0,0,12,0.0108597285067873,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Atkinson Elementary School,1105,88.24,3,2,94,0,0,12,0.0108597285067873,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Brantley County Middle School,476,88.24,3,2,93,0,0,57,0.119747899159664,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,M
Brantley County,Nahunta Elementary School,260,88.08,4,5,88,0,0.8,11,0.0423076923076923,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Brantley County High School,971,68.18,3,2,93,0,0.3,167,0.171987641606591,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,H
Brantley County,Hoboken Elementary School,514,88.33,2,5,91,0,1.2,13,0.0252918287937743,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brantley County,Nahunta Primary School,388,88.14,5,1,90,0,0.8,3,0.0077319587628866,4082,3.03772660460559,2.56393924546791,92.234933855953,0.421582557569819,0,83.4671043606076,2018,E
Brooks County,Brooks County High School,514,,52,12,33,0,1.2,51,0.0992217898832685,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,H
Brooks County,Quitman Elementary School,586,,73,12,13,1,7.5,115,0.196245733788396,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,E
Brooks County,Brooks County Middle School,418,,50,12,35,1,1.2,100,0.239234449760766,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,M
Brooks County,North Brooks Elementary School,407,,25,9,60,3,6.6,25,0.0614250614250614,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,E
Brooks County,Delta Innovative School,105,,70,6,21,0,0,18,0.171428571428571,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,H
Brooks County,Brooks County Early Learning Center,,,,,,1,,0,,2030,53.1679802955665,11.0881773399015,32.4310344827586,4.0392118226601,1.09605911330049,0,2018,E
Bryan County,Dr. George Washington Carver Elementary School,742,36.12,21,10,58,0,1.2,58,0.078167115902965,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bryan County,Richmond Hill High School,2168,23.06,17,9,65,0,0.5,216,0.0996309963099631,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,H
Bryan County,Richmond Hill Middle School,1626,24.91,14,8,68,0,0.7,72,0.044280442804428,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,M
Bryan County,Richmond Hill Primary School,643,32.35,14,8,68,0,2.6,44,0.0684292379471229,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bryan County,Lanier Primary School,421,68.17,19,4,72,0,1.4,27,0.0641330166270784,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bryan County,Bryan County Elementary School,466,70.82,21,3,69,0,0.9,21,0.0450643776824034,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bryan County,Richmond Hill Elementary School,707,37.77,16,8,66,0,2.5,29,0.041018387553041,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bryan County,Bryan County Middle School,468,72.22,22,3,69,0,0.2,141,0.301282051282051,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,M
Bryan County,Bryan County High School,564,62.59,23,2,70,0,0.4,75,0.132978723404255,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,H
Bryan County,McAllister Elementary School,1077,6.41,6,6,81,0,0.3,36,0.0334261838440111,8882,16.1034676874578,7.07228101778879,68.2712226975906,0.923553253771673,0,34.0585678901148,2018,E
Bulloch County,Mill Creek Elementary School,676,76.33,59,5,30,1,0.4,72,0.106508875739645,10115,37.1225902125556,6.5268413247652,51.068413247652,1.07981216015818,0.664755313890262,60.5811468116659,2018,E
