school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Appling County High School,Appling County,984,64.94,20,13,63,5,0.8,145,0.147357723577236,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Appling County High School_Appling County,2017,H
Appling County Elementary School,Appling County,576,81.94,29,21,45,8,10.9,0,0,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Appling County Elementary School_Appling County,2017,E
Appling County Middle School,Appling County,773,71.93,22,13,61,5,2.3,41,0.0530401034928849,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Appling County Middle School_Appling County,2017,M
Appling County Primary School,Appling County,507,83.23,28,23,43,10,17.6,0,0,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Appling County Primary School_Appling County,2017,E
Altamaha Elementary School,Appling County,361,69.81,9,8,80,2,4.2,0,0,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Altamaha Elementary School_Appling County,2017,E
Fourth District Elementary School,Appling County,178,69.66,10,10,74,3,6.2,2,0.0112359550561798,3379,21.4900858242084,15.1719443622373,58.8688961231134,6.0332938739272,5.83575022195916,72.9502189997041,Fourth District Elementary School_Appling County,2017,E
Atkinson County High School,Atkinson County,485,80.21,18,35,45,2,2.7,31,0.0639175257731959,1637,15.6560781918143,38.2987171655467,44.411117898595,10.5948686621869,5.02382406841784,84.5450458155162,Atkinson County High School_Atkinson County,2017,H
Atkinson County Middle School,Atkinson County,366,85.52,16,32,49,4,3.3,22,0.0601092896174863,1637,15.6560781918143,38.2987171655467,44.411117898595,10.5948686621869,5.02382406841784,84.5450458155162,Atkinson County Middle School_Atkinson County,2017,M
Willacoochee Elementary School,Atkinson County,179,89.94,21,34,45,12,10.6,0,0,1637,15.6560781918143,38.2987171655467,44.411117898595,10.5948686621869,5.02382406841784,84.5450458155162,Willacoochee Elementary School_Atkinson County,2017,E
Pearson Elementary School,Atkinson County,607,85.83,12,46,41,6,21.3,41,0.0675453047775947,1637,15.6560781918143,38.2987171655467,44.411117898595,10.5948686621869,5.02382406841784,84.5450458155162,Pearson Elementary School_Atkinson County,2017,E
Bacon County Primary School,Bacon County,479,86.43,24,14,56,3,9.2,0,0,2016,21.3650793650794,12.7306547619048,61.9603174603175,3.71443452380952,2.46775793650794,73.3640079365079,Bacon County Primary School_Bacon County,2017,E
Bacon County Middle School,Bacon County,464,67.03,21,11,65,3,0.6,62,0.133620689655172,2016,21.3650793650794,12.7306547619048,61.9603174603175,3.71443452380952,2.46775793650794,73.3640079365079,Bacon County Middle School_Bacon County,2017,M
Bacon County High School,Bacon County,560,55.54,17,11,70,2,0.7,53,0.0946428571428571,2016,21.3650793650794,12.7306547619048,61.9603174603175,3.71443452380952,2.46775793650794,73.3640079365079,Bacon County High School_Bacon County,2017,H
Bacon County Elementary School,Bacon County,513,86.35,24,15,56,2,4.7,4,0.00779727095516569,2016,21.3650793650794,12.7306547619048,61.9603174603175,3.71443452380952,2.46775793650794,73.3640079365079,Bacon County Elementary School_Bacon County,2017,E
Baker County K12 School,Baker County,281,63.74,65,13,17,1,0,0,0,281,65,13,17,0,1,63.74,Baker County K12 School_Baker County,2017,K12
Oak Hill MS,Baldwin County,1146,89.79,70,2,24,0,0.5,685,0.597731239092496,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Oak Hill MS_Baldwin County,2017,M
Eagle Ridge Elementary School,Baldwin County,738,90.38,80,1,14,0,0,302,0.409214092140921,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Eagle Ridge Elementary School_Baldwin County,2017,
Baldwin High School,Baldwin County,1256,75.32,68,2,25,0,0.5,387,0.30812101910828,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Baldwin High School_Baldwin County,2017,H
Midway Elementary School,Baldwin County,531,90.96,63,1,31,0,0,76,0.143126177024482,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Midway Elementary School_Baldwin County,2017,E
Blandy Hills Elementary School,Baldwin County,675,83.7,56,4,35,0,3.1,120,0.177777777777778,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Blandy Hills Elementary School_Baldwin County,2017,
Creekside Elementary School,Baldwin County,877,71.27,47,3,43,0,0,125,0.142531356898518,5223,64.5491097070649,2.18341949071415,28.1510626076967,0.630576297147233,0,82.615881677197,Creekside Elementary School_Baldwin County,2017,
Banks County Middle School,Banks County,618,59.87,2,8,88,0,0.6,2,0.00323624595469256,2765,2.20976491862568,8.92368896925859,86.194575045208,2.52481012658228,0,61.0460289330922,Banks County Middle School_Banks County,2017,M
Banks County Elementary School,Banks County,639,68.23,2,10,84,0,4.1,4,0.00625978090766823,2765,2.20976491862568,8.92368896925859,86.194575045208,2.52481012658228,0,61.0460289330922,Banks County Elementary School_Banks County,2017,E
Banks County High School,Banks County,928,56.03,2,10,86,0,1.3,25,0.0269396551724138,2765,2.20976491862568,8.92368896925859,86.194575045208,2.52481012658228,0,61.0460289330922,Banks County High School_Banks County,2017,H
Banks County Primary School,Banks County,580,62.41,3,7,87,0,4.8,0,0,2765,2.20976491862568,8.92368896925859,86.194575045208,2.52481012658228,0,61.0460289330922,Banks County Primary School_Banks County,2017,E
Apalachee High School,Barrow County,1754,50.86,13,19,59,0,2.2,286,0.163055872291904,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Apalachee High School_Barrow County,2017,H
County Line Elementary School,Barrow County,831,72.08,11,23,56,0,14.1,5,0.00601684717208183,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,County Line Elementary School_Barrow County,2017,E
Haymon-Morris Middle School,Barrow County,767,50.72,14,17,62,0,2.6,34,0.0443285528031291,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Haymon-Morris Middle School_Barrow County,2017,M
Bear Creek Middle School,Barrow County,820,57.44,17,15,59,0,3,52,0.0634146341463415,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Bear Creek Middle School_Barrow County,2017,M
Kennedy Elementary School,Barrow County,745,74.23,16,21,53,0,11.9,21,0.0281879194630873,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Kennedy Elementary School_Barrow County,2017,E
Bramlett Elementary School,Barrow County,704,41.62,7,13,69,0,8.9,3,0.00426136363636364,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Bramlett Elementary School_Barrow County,2017,E
Westside Middle School,Barrow County,697,64.85,12,17,60,0,2.7,72,0.103299856527977,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Westside Middle School_Barrow County,2017,M
Bethlehem Elementary School,Barrow County,725,61.1,11,21,60,0,8.6,10,0.0137931034482759,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Bethlehem Elementary School_Barrow County,2017,E
Russell Middle School,Barrow County,835,54.73,11,17,62,0,3.4,89,0.106586826347305,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Russell Middle School_Barrow County,2017,M
Yargo Elementary School,Barrow County,801,52.43,13,17,61,0,9.5,35,0.0436953807740325,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Yargo Elementary School_Barrow County,2017,E
Auburn Elementary School,Barrow County,723,75.52,5,19,62,0,10.9,25,0.0345781466113416,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Auburn Elementary School_Barrow County,2017,E
Winder-Barrow High School,Barrow County,1964,49.29,15,15,60,0,1.7,166,0.0845213849287169,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Winder-Barrow High School_Barrow County,2017,H
Holsenbeck Elementary School,Barrow County,862,64.97,15,15,58,0,7.4,25,0.0290023201856148,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Holsenbeck Elementary School_Barrow County,2017,E
Statham Elementary School,Barrow County,892,60.99,16,16,60,0,10,22,0.0246636771300448,13120,12.9331554878049,17.3673780487805,59.9199695121951,6.11622713414634,0,57.8292271341463,Statham Elementary School_Barrow County,2017,E
Woodland Middle School at Euharlee,Bartow County,782,51.53,7,8,81,0,0.3,79,0.101023017902813,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Woodland Middle School at Euharlee_Bartow County,2017,M
Clear Creek Elementary School,Bartow County,544,53.68,3,9,85,0,3.3,0,0,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Clear Creek Elementary School_Bartow County,2017,E
Adairsville High School,Bartow County,973,45.32,5,6,87,0,0.9,85,0.0873586844809866,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Adairsville High School_Bartow County,2017,H
Pine Log Elementary,Bartow County,350,60.29,1,7,89,0,3.4,0,0,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Pine Log Elementary_Bartow County,2017,E
Euharlee Elementary School,Bartow County,484,53.93,5,6,83,0,3.1,0,0,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Euharlee Elementary School_Bartow County,2017,E
Cass High School,Bartow County,901,54.4,15,14,66,0,1.7,141,0.156492785793563,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Cass High School_Bartow County,2017,H
Cloverleaf Elementary,Bartow County,687,68.41,16,17,58,0,9.5,2,0.00291120815138282,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Cloverleaf Elementary_Bartow County,2017,E
White Elementary School,Bartow County,570,61.58,16,15,64,0,6.5,63,0.110526315789474,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,White Elementary School_Bartow County,2017,E
Adairsville Elementary School,Bartow County,659,54.78,7,4,82,0,2.6,16,0.0242792109256449,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Adairsville Elementary School_Bartow County,2017,E
Mission Road Elementary School,Bartow County,452,55.97,12,12,73,0,7.3,1,0.00221238938053097,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Mission Road Elementary School_Bartow County,2017,E
South Central Middle School,Bartow County,639,56.15,10,15,68,0,2,111,0.173708920187793,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,South Central Middle School_Bartow County,2017,M
Cass Middle School,Bartow County,944,60.28,14,18,62,0,3.3,123,0.130296610169492,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Cass Middle School_Bartow County,2017,M
Allatoona Elementary School,Bartow County,413,79.9,6,27,60,0,16.7,8,0.0193704600484262,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Allatoona Elementary School_Bartow County,2017,E
Woodland High School,Bartow County,1599,48.16,7,11,78,0,0.6,110,0.0687929956222639,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Woodland High School_Bartow County,2017,H
Kingston Elementary School,Bartow County,475,81.89,18,21,56,0,11.6,17,0.0357894736842105,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Kingston Elementary School_Bartow County,2017,E
Adairsville Middle School,Bartow County,756,54.23,5,6,85,0,1.5,97,0.128306878306878,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Adairsville Middle School_Bartow County,2017,M
Hamilton Crossing Elementary School,Bartow County,527,54.27,10,22,60,0,13.7,0,0,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Hamilton Crossing Elementary School_Bartow County,2017,E
Taylorsville Elementary School,Bartow County,504,57.74,4,9,83,0,2.2,19,0.0376984126984127,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Taylorsville Elementary School_Bartow County,2017,E
Emerson Elementary School,Bartow County,389,75.84,4,11,79,0,5.1,0,0,12648,8.92267552182163,12.1350411132195,73.9172991777356,4.07798861480076,0,57.1789089184061,Emerson Elementary School_Bartow County,2017,E
Ben Hill Elementary School,Ben Hill County,782,44.43,45,12,39,1,1.8,63,0.0805626598465473,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,68.2350897812602,Ben Hill Elementary School_Ben Hill County,2017,E
Ben Hill County Primary School,Ben Hill County,790,77.3,42,11,43,1,7.8,43,0.0544303797468354,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,68.2350897812602,Ben Hill County Primary School_Ben Hill County,2017,E
Fitzgerald High School,Ben Hill County,831,82.42,40,10,47,1,0.7,94,0.113116726835138,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,68.2350897812602,Fitzgerald High School_Ben Hill County,2017,H
Ben Hill County Middle School,Ben Hill County,660,67.73,44,14,38,1,0.8,160,0.242424242424242,3063,42.6542605288932,11.6304276852759,41.9866144302971,2.8335945151812,1,68.2350897812602,Ben Hill County Middle School_Ben Hill County,2017,M
Berrien High School,Berrien County,797,83.56,12,10,76,2,0.3,104,0.130489335006274,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,Berrien High School_Berrien County,2017,H
Berrien Academy Performance Learning Center,Berrien County,63,84.13,8,0,87,0,0,36,0.571428571428571,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,Berrien Academy Performance Learning Center_Berrien County,2017,H
Berrien Middle School,Berrien County,736,83.56,11,7,78,2,0.5,63,0.0855978260869565,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,Berrien Middle School_Berrien County,2017,M
Berrien Elementary School,Berrien County,738,83.47,13,9,75,1,2.2,4,0.00542005420054201,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,Berrien Elementary School_Berrien County,2017,E
Berrien Primary School,Berrien County,688,83.43,13,6,75,2,3.6,50,0.0726744186046512,3022,12.14493712773,7.90602250165453,76.2445400397088,1.55774321641297,1.71409662475182,83.5203077432164,Berrien Primary School_Berrien County,2017,E
Skyview Elementary School,Bibb County,454,93.07,33,3,59,0,0,41,0.0903083700440529,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Skyview Elementary School_Bibb County,2017,E
Burdell Elementary School,Bibb County,490,80.24,92,4,2,0,2.4,132,0.269387755102041,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Burdell Elementary School_Bibb County,2017,E
Howard High School,Bibb County,1256,75.27,59,4,29,0,1.2,492,0.39171974522293,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Howard High School_Bibb County,2017,H
Ballard Hudson Middle School,Bibb County,756,93.82,94,3,2,0,0,1093,1.4457671957672,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Ballard Hudson Middle School_Bibb County,2017,M
Bruce Elementary School,Bibb County,599,79.59,92,2,4,0,0,157,0.262103505843072,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Bruce Elementary School_Bibb County,2017,E
Academy For Classical Education,Bibb County,1394,40.9,15,3,72,0,0.7,24,0.0172166427546628,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Academy For Classical Education_Bibb County,2017,K12
Central High School,Bibb County,1143,72.99,88,2,7,0,0,589,0.515310586176728,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Central High School_Bibb County,2017,H
Westside High School,Bibb County,1062,90.88,89,2,6,0,0,689,0.648775894538606,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Westside High School_Bibb County,2017,H
Vineville Academy,Bibb County,513,76.77,78,4,15,0,0.8,8,0.0155945419103314,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Vineville Academy_Bibb County,2017,E
Rutland High School,Bibb County,1053,78.94,46,9,41,0,2.9,233,0.221272554605888,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Rutland High School_Bibb County,2017,H
Howard Middle School,Bibb County,926,71.93,67,4,22,0,1.1,266,0.287257019438445,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Howard Middle School_Bibb County,2017,M
Northeast High School,Bibb County,743,83.23,96,1,2,0,0,558,0.751009421265141,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Northeast High School_Bibb County,2017,H
Miller Magnet Middle School,Bibb County,763,86.8,92,2,4,0,0,378,0.495412844036697,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Miller Magnet Middle School_Bibb County,2017,M
Rutland Middle School,Bibb County,896,44.89,47,11,37,0,3.2,509,0.568080357142857,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Rutland Middle School_Bibb County,2017,M
Price Academy,Bibb County,507,55.33,41,3,55,0,0,16,0.0315581854043393,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Price Academy_Bibb County,2017,M
Williams Elementary School,Bibb County,258,72.99,97,0,1,0,0,69,0.267441860465116,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Williams Elementary School_Bibb County,2017,E
Southwest High School,Bibb County,852,89.73,94,2,2,0,0,609,0.714788732394366,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Southwest High School_Bibb County,2017,H
Rosa Taylor Elementary School,Bibb County,513,85.52,75,5,14,0,2.9,37,0.0721247563352827,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Rosa Taylor Elementary School_Bibb County,2017,E
LakeBridge Behavioral Health System,Bibb County,136,92.59,30,0,70,0,0,0,0,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,LakeBridge Behavioral Health System_Bibb County,2017,
Weaver Middle School,Bibb County,809,75.52,84,5,8,0,0.9,563,0.695920889987639,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Weaver Middle School_Bibb County,2017,M
Heritage Elementary School,Bibb County,669,87.48,67,5,21,0,2.1,45,0.0672645739910314,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Heritage Elementary School_Bibb County,2017,E
Union Elementary School,Bibb County,466,94.75,96,1,1,0,0,118,0.253218884120172,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Union Elementary School_Bibb County,2017,E
Riley Elementary School,Bibb County,338,85.71,94,1,2,0,0,150,0.443786982248521,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Riley Elementary School_Bibb County,2017,E
Brookdale Elementary School,Bibb County,349,85.83,95,2,3,0,0,198,0.567335243553009,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Brookdale Elementary School_Bibb County,2017,E
Alexander II Magnet School,Bibb County,496,67.39,71,3,20,0,0,12,0.0241935483870968,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Alexander II Magnet School_Bibb County,2017,E
Bernd Elementary School,Bibb County,380,81.94,90,1,7,1,0,85,0.223684210526316,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Bernd Elementary School_Bibb County,2017,E
Porter Elementary School,Bibb County,432,62.64,25,30,39,0,14.4,15,0.0347222222222222,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Porter Elementary School_Bibb County,2017,E
Springdale Elementary School,Bibb County,506,43.29,45,3,43,0,1.8,29,0.0573122529644269,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Springdale Elementary School_Bibb County,2017,E
Carter Elementary School,Bibb County,415,90,64,3,21,0,4.6,67,0.16144578313253,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Carter Elementary School_Bibb County,2017,E
Lane Elementary School,Bibb County,493,77.35,76,5,12,0,1.6,49,0.0993914807302231,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Lane Elementary School_Bibb County,2017,E
Martin Luther King Jr Elementary School,Bibb County,676,85.83,96,1,2,0,0,363,0.53698224852071,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Martin Luther King Jr Elementary School_Bibb County,2017,E
Southfield Elementary School,Bibb County,745,90.05,86,9,3,0,5.9,225,0.302013422818792,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Southfield Elementary School_Bibb County,2017,E
Veterans Elementary School,Bibb County,769,72.66,80,11,5,0,5.3,188,0.244473342002601,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Veterans Elementary School_Bibb County,2017,E
Hartley Elementary School,Bibb County,414,81.93,96,1,0,0,0,121,0.292270531400966,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Hartley Elementary School_Bibb County,2017,E
Heard Elementary School,Bibb County,534,83.43,27,8,59,0,3.6,7,0.0131086142322097,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Heard Elementary School_Bibb County,2017,E
Ingram/Pye Elementary School,Bibb County,444,90.05,98,1,0,0,0,67,0.150900900900901,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Ingram/Pye Elementary School_Bibb County,2017,E
Appling Middle School,Bibb County,583,91.57,96,1,2,0,0,585,1.00343053173242,23832,71.8580060422961,4.36610439744881,19.5933618663981,1.46242866733803,0.0159449479691172,76.9302773581739,Appling Middle School_Bibb County,2017,M
Bleckley County High School,Bleckley County,671,54.4,25,2,70,0,0,17,0.0253353204172876,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,Bleckley County High School_Bleckley County,2017,H
Bleckley Middle School,Bleckley County,498,59.04,24,4,66,0,0,9,0.0180722891566265,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,Bleckley Middle School_Bleckley County,2017,M
Bleckley County Success Academy,Bleckley County,53,94.34,34,0,64,0,0,44,0.830188679245283,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,Bleckley County Success Academy_Bleckley County,2017,H
Bleckley County Elementary School,Bleckley County,559,86.76,27,3,67,0,0,53,0.0948121645796064,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,Bleckley County Elementary School_Bleckley County,2017,E
Bleckley County Primary School,Bleckley County,574,86.76,27,2,68,0,0,6,0.0104529616724739,2355,25.9532908704883,2.61528662420382,67.8195329087049,0,0,71.8485859872612,Bleckley County Primary School_Bleckley County,2017,E
Waynesville Primary School,Brantley County,385,88.31,2,3,90,0,0.8,5,0.012987012987013,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Waynesville Primary School_Brantley County,2017,E
Atkinson Elementary School,Brantley County,239,88.28,3,2,94,0,0.4,3,0.0125523012552301,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Atkinson Elementary School_Brantley County,2017,E
Brantley County Middle School,Brantley County,521,88.48,3,2,94,0,0.2,109,0.209213051823417,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Brantley County Middle School_Brantley County,2017,M
Nahunta Elementary School,Brantley County,252,88.49,4,5,88,0,0.8,10,0.0396825396825397,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Nahunta Elementary School_Brantley County,2017,E
Brantley County High School,Brantley County,993,68.18,3,2,93,0,0.4,140,0.14098690835851,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Brantley County High School_Brantley County,2017,H
Hoboken Elementary School,Brantley County,528,88.45,3,4,91,0,0.6,9,0.0170454545454545,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Hoboken Elementary School_Brantley County,2017,E
Nahunta Primary School,Brantley County,383,88.51,4,2,91,0,0.5,0,0,3301,3.07573462587095,2.66555589215389,91.9466828233869,0.489215389275977,0,82.3385337776431,Nahunta Primary School_Brantley County,2017,E
Brooks County High School,Brooks County,572,69.33,54,12,30,1,0.9,43,0.0751748251748252,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,58.7983755588674,Brooks County High School_Brooks County,2017,H
Quitman Elementary School,Brooks County,610,43.57,72,12,15,2,5.7,76,0.124590163934426,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,58.7983755588674,Quitman Elementary School_Brooks County,2017,E
Brooks County Middle School,Brooks County,439,60.77,55,9,33,2,0.9,152,0.34624145785877,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,58.7983755588674,Brooks County Middle School_Brooks County,2017,M
North Brooks Elementary School,Brooks County,392,64.92,22,10,60,4,4.1,9,0.0229591836734694,2013,53.441132637854,10.9562841530055,31.9508196721312,2.97769498261302,2.10531544957774,58.7983755588674,North Brooks Elementary School_Brooks County,2017,E
Dr. George Washington Carver Elementary School,Bryan County,685,37.96,18,9,62,0,2.2,23,0.0335766423357664,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,Dr. George Washington Carver Elementary School_Bryan County,2017,E
Richmond Hill High School,Bryan County,2097,25.37,16,8,67,0,0.5,167,0.0796375774916548,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,Richmond Hill High School_Bryan County,2017,H
Richmond Hill Middle School,Bryan County,1644,26.58,14,8,68,0,0.5,102,0.062043795620438,8651,15.8587446537973,6.77956305629407,68.91168651023,0.908958501907294,0,36.4130597618772,Richmond Hill Middle School_Bryan County,2017,M
